metric,unix_ts,value
running,1788782320.0,20.0
running,1788782321.0,64.0
running,1788782322.0,64.0
running,1788782323.0,64.0
running,1788782324.0,43.0
running,1788782325.0,18.0
running,1788782326.0,64.0
running,1788782327.0,64.0
running,1788782328.0,64.0
running,1788782329.0,0.0
running,1788782330.0,0.0
running,1788782331.0,0.0
running,1788782332.0,0.0
running,1788782333.0,0.0
running,1788782334.0,0.0
running,1788782335.0,0.0
running,1788782336.0,0.0
running,1788782337.0,0.0
running,1788782338.0,0.0
running,1788782339.0,0.0
running,1788782340.0,0.0
running,1788782341.0,0.0
running,1788782342.0,0.0
running,1788782343.0,0.0
running,1788782344.0,0.0
running,1788782345.0,0.0
running,1788782346.0,0.0
running,1788782347.0,0.0
running,1788782348.0,0.0
running,1788782349.0,0.0
running,1788782350.0,0.0
running,1788782351.0,0.0
waiting,1788782034.0,0.0
waiting,1788782035.0,0.0
waiting,1788782036.0,0.0
waiting,1788782037.0,0.0
waiting,1788782038.0,0.0
waiting,1788782039.0,0.0
waiting,1788782040.0,0.0
waiting,1788782041.0,0.0
waiting,1788782042.0,0.0
waiting,1788782043.0,0.0
waiting,1788782044.0,0.0
waiting,1788782045.0,0.0
waiting,1788782046.0,0.0
waiting,1788782047.0,0.0
waiting,1788782048.0,0.0
waiting,1788782049.0,0.0
waiting,1788782050.0,0.0
waiting,1788782051.0,0.0
waiting,1788782052.0,0.0
waiting,1788782053.0,0.0
waiting,1788782054.0,0.0
waiting,1788782055.0,0.0
waiting,1788782056.0,0.0
waiting,1788782057.0,0.0
waiting,1788782058.0,0.0
waiting,1788782059.0,0.0
waiting,1788782060.0,0.0
waiting,1788782061.0,0.0
waiting,1788782062.0,0.0
waiting,1788782063.0,0.0
waiting,1788782064.0,0.0
waiting,1788782065.0,0.0
waiting,1788782066.0,0.0
waiting,1788782067.0,0.0
waiting,1788782068.0,0.0
waiting,1788782069.0,0.0
waiting,1788782070.0,0.0
waiting,1788782071.0,0.0
waiting,1788782072.0,0.0
waiting,1788782073.0,0.0
waiting,1788782074.0,0.0
waiting,1788782075.0,0.0
waiting,1788782076.0,0.0
waiting,1788782077.0,0.0
waiting,1788782078.0,0.0
waiting,1788782079.0,0.0
waiting,1788782080.0,0.0
waiting,1788782081.0,0.0
waiting,1788782082.0,0.0
waiting,1788782083.0,0.0
waiting,1788782084.0,0.0
waiting,1788782085.0,0.0
waiting,1788782086.0,0.0
waiting,1788782087.0,0.0
waiting,1788782088.0,0.0
waiting,1788782089.0,0.0
waiting,1788782090.0,0.0
waiting,1788782091.0,0.0
waiting,1788782092.0,0.0
waiting,1788782093.0,0.0
waiting,1788782094.0,0.0
waiting,1788782095.0,0.0
waiting,1788782096.0,0.0
waiting,1788782097.0,0.0
waiting,1788782098.0,0.0
waiting,1788782099.0,0.0
waiting,1788782100.0,0.0
waiting,1788782101.0,0.0
waiting,1788782102.0,0.0
waiting,1788782103.0,0.0
waiting,1788782104.0,0.0
waiting,1788782105.0,0.0
waiting,1788782106.0,0.0
waiting,1788782107.0,0.0
waiting,1788782108.0,0.0
waiting,1788782109.0,0.0
waiting,1788782110.0,0.0
waiting,1788782111.0,0.0
waiting,1788782112.0,0.0
waiting,1788782113.0,0.0
waiting,1788782114.0,0.0
waiting,1788782115.0,0.0
waiting,1788782116.0,0.0
waiting,1788782117.0,0.0
waiting,1788782118.0,0.0
waiting,1788782119.0,0.0
waiting,1788782120.0,0.0
waiting,1788782121.0,0.0
waiting,1788782122.0,0.0
waiting,1788782123.0,0.0
waiting,1788782124.0,0.0
waiting,1788782125.0,4.0
waiting,1788782126.0,0.0
waiting,1788782127.0,0.0
waiting,1788782128.0,0.0
waiting,1788782129.0,1.0
waiting,1788782130.0,8.0
waiting,1788782131.0,0.0
waiting,1788782132.0,0.0
waiting,1788782133.0,0.0
waiting,1788782134.0,0.0
waiting,1788782135.0,16.0
waiting,1788782136.0,0.0
waiting,1788782137.0,0.0
waiting,1788782138.0,0.0
waiting,1788782139.0,0.0
waiting,1788782140.0,8.0
waiting,1788782141.0,8.0
waiting,1788782142.0,0.0
waiting,1788782143.0,0.0
waiting,1788782144.0,0.0
waiting,1788782145.0,0.0
waiting,1788782146.0,10.0
waiting,1788782147.0,1.0
waiting,1788782148.0,0.0
waiting,1788782149.0,0.0
waiting,1788782150.0,0.0
waiting,1788782151.0,0.0
waiting,1788782152.0,12.0
waiting,1788782153.0,0.0
waiting,1788782154.0,0.0
waiting,1788782155.0,0.0
waiting,1788782156.0,0.0
waiting,1788782157.0,0.0
waiting,1788782158.0,0.0
waiting,1788782159.0,0.0
waiting,1788782160.0,0.0
waiting,1788782161.0,0.0
waiting,1788782162.0,0.0
waiting,1788782163.0,0.0
waiting,1788782164.0,0.0
waiting,1788782165.0,0.0
waiting,1788782166.0,0.0
waiting,1788782167.0,0.0
waiting,1788782168.0,0.0
waiting,1788782169.0,0.0
waiting,1788782170.0,0.0
waiting,1788782171.0,0.0
waiting,1788782172.0,0.0
waiting,1788782173.0,0.0
waiting,1788782174.0,0.0
waiting,1788782175.0,0.0
waiting,1788782176.0,0.0
waiting,1788782177.0,0.0
waiting,1788782178.0,0.0
waiting,1788782179.0,0.0
waiting,1788782180.0,0.0
waiting,1788782181.0,0.0
waiting,1788782182.0,0.0
waiting,1788782183.0,0.0
waiting,1788782184.0,2.0
waiting,1788782185.0,25.0
waiting,1788782186.0,19.0
waiting,1788782187.0,0.0
waiting,1788782188.0,0.0
waiting,1788782189.0,0.0
waiting,1788782190.0,6.0
waiting,1788782191.0,27.0
waiting,1788782192.0,16.0
waiting,1788782193.0,0.0
waiting,1788782194.0,0.0
waiting,1788782195.0,0.0
waiting,1788782196.0,14.0
waiting,1788782197.0,36.0
waiting,1788782198.0,0.0
waiting,1788782199.0,0.0
waiting,1788782200.0,0.0
waiting,1788782201.0,0.0
waiting,1788782202.0,18.0
waiting,1788782203.0,22.0
waiting,1788782204.0,0.0
waiting,1788782205.0,0.0
waiting,1788782206.0,0.0
waiting,1788782207.0,7.0
waiting,1788782208.0,29.0
waiting,1788782209.0,8.0
waiting,1788782210.0,0.0
waiting,1788782211.0,0.0
waiting,1788782212.0,0.0
waiting,1788782213.0,0.0
waiting,1788782214.0,0.0
waiting,1788782215.0,0.0
waiting,1788782216.0,0.0
waiting,1788782217.0,0.0
waiting,1788782218.0,0.0
waiting,1788782219.0,0.0
waiting,1788782220.0,0.0
waiting,1788782221.0,0.0
waiting,1788782222.0,0.0
waiting,1788782223.0,0.0
waiting,1788782224.0,0.0
waiting,1788782225.0,0.0
waiting,1788782226.0,0.0
waiting,1788782227.0,0.0
waiting,1788782228.0,0.0
waiting,1788782229.0,0.0
waiting,1788782230.0,0.0
waiting,1788782231.0,0.0
waiting,1788782232.0,0.0
waiting,1788782233.0,0.0
waiting,1788782234.0,0.0
waiting,1788782235.0,0.0
waiting,1788782236.0,0.0
waiting,1788782237.0,0.0
waiting,1788782238.0,0.0
waiting,1788782239.0,0.0
waiting,1788782240.0,34.0
waiting,1788782241.0,0.0
waiting,1788782242.0,43.0
waiting,1788782243.0,0.0
waiting,1788782244.0,47.0
waiting,1788782245.0,0.0
waiting,1788782246.0,56.0
waiting,1788782247.0,0.0
waiting,1788782248.0,52.0
waiting,1788782249.0,0.0
waiting,1788782250.0,71.0
waiting,1788782251.0,0.0
waiting,1788782252.0,82.0
waiting,1788782253.0,0.0
waiting,1788782254.0,50.0
waiting,1788782255.0,0.0
waiting,1788782256.0,65.0
waiting,1788782257.0,0.0
waiting,1788782258.0,48.0
waiting,1788782259.0,7.0
waiting,1788782260.0,21.0
waiting,1788782261.0,16.0
waiting,1788782262.0,4.0
waiting,1788782263.0,21.0
waiting,1788782264.0,0.0
waiting,1788782265.0,29.0
waiting,1788782266.0,0.0
waiting,1788782267.0,38.0
waiting,1788782268.0,0.0
waiting,1788782269.0,0.0
waiting,1788782270.0,0.0
waiting,1788782271.0,0.0
waiting,1788782272.0,0.0
waiting,1788782273.0,0.0
waiting,1788782274.0,0.0
waiting,1788782275.0,0.0
waiting,1788782276.0,0.0
waiting,1788782277.0,0.0
waiting,1788782278.0,0.0
waiting,1788782279.0,0.0
waiting,1788782280.0,0.0
waiting,1788782281.0,0.0
waiting,1788782282.0,0.0
waiting,1788782283.0,0.0
waiting,1788782284.0,0.0
waiting,1788782285.0,0.0
waiting,1788782286.0,0.0
waiting,1788782287.0,0.0
waiting,1788782288.0,0.0
waiting,1788782289.0,0.0
waiting,1788782290.0,0.0
waiting,1788782291.0,0.0
waiting,1788782292.0,0.0
waiting,1788782293.0,0.0
waiting,1788782294.0,0.0
waiting,1788782295.0,0.0
waiting,1788782296.0,0.0
waiting,1788782297.0,0.0
waiting,1788782298.0,20.0
waiting,1788782299.0,0.0
waiting,1788782300.0,0.0
waiting,1788782301.0,0.0
waiting,1788782302.0,14.0
waiting,1788782303.0,32.0
waiting,1788782304.0,1.0
waiting,1788782305.0,0.0
waiting,1788782306.0,0.0
waiting,1788782307.0,0.0
waiting,1788782308.0,18.0
waiting,1788782309.0,36.0
waiting,1788782310.0,0.0
waiting,1788782311.0,0.0
waiting,1788782312.0,0.0
waiting,1788782313.0,10.0
waiting,1788782314.0,33.0
waiting,1788782315.0,7.0
waiting,1788782316.0,0.0
waiting,1788782317.0,0.0
waiting,1788782318.0,3.0
waiting,1788782319.0,24.0
waiting,1788782320.0,18.0
waiting,1788782321.0,0.0
waiting,1788782322.0,0.0
waiting,1788782323.0,0.0
waiting,1788782324.0,21.0
waiting,1788782325.0,27.0
waiting,1788782326.0,0.0
waiting,1788782327.0,0.0
waiting,1788782328.0,0.0
waiting,1788782329.0,0.0
waiting,1788782330.0,0.0
waiting,1788782331.0,0.0
waiting,1788782332.0,0.0
waiting,1788782333.0,0.0
waiting,1788782334.0,0.0
waiting,1788782335.0,0.0
waiting,1788782336.0,0.0
waiting,1788782337.0,0.0
waiting,1788782338.0,0.0
waiting,1788782339.0,0.0
waiting,1788782340.0,0.0
waiting,1788782341.0,0.0
waiting,1788782342.0,0.0
waiting,1788782343.0,0.0
waiting,1788782344.0,0.0
waiting,1788782345.0,0.0
waiting,1788782346.0,0.0
waiting,1788782347.0,0.0
waiting,1788782348.0,0.0
waiting,1788782349.0,0.0
waiting,1788782350.0,0.0
waiting,1788782351.0,0.0
waiting_capacity,1788782034.0,0.0
waiting_capacity,1788782035.0,0.0
waiting_capacity,1788782036.0,0.0
waiting_capacity,1788782037.0,0.0
waiting_capacity,1788782038.0,0.0
waiting_capacity,1788782039.0,0.0
waiting_capacity,1788782040.0,0.0
waiting_capacity,1788782041.0,0.0
waiting_capacity,1788782042.0,0.0
waiting_capacity,1788782043.0,0.0
waiting_capacity,1788782044.0,0.0
waiting_capacity,1788782045.0,0.0
waiting_capacity,1788782046.0,0.0
waiting_capacity,1788782047.0,0.0
waiting_capacity,1788782048.0,0.0
waiting_capacity,1788782049.0,0.0
waiting_capacity,1788782050.0,0.0
waiting_capacity,1788782051.0,0.0
waiting_capacity,1788782052.0,0.0
waiting_capacity,1788782053.0,0.0
waiting_capacity,1788782054.0,0.0
waiting_capacity,1788782055.0,0.0
waiting_capacity,1788782056.0,0.0
waiting_capacity,1788782057.0,0.0
waiting_capacity,1788782058.0,0.0
waiting_capacity,1788782059.0,0.0
waiting_capacity,1788782060.0,0.0
waiting_capacity,1788782061.0,0.0
waiting_capacity,1788782062.0,0.0
waiting_capacity,1788782063.0,0.0
waiting_capacity,1788782064.0,0.0
waiting_capacity,1788782065.0,0.0
waiting_capacity,1788782066.0,0.0
waiting_capacity,1788782067.0,0.0
waiting_capacity,1788782068.0,0.0
waiting_capacity,1788782069.0,0.0
waiting_capacity,1788782070.0,0.0
waiting_capacity,1788782071.0,0.0
waiting_capacity,1788782072.0,0.0
waiting_capacity,1788782073.0,0.0
waiting_capacity,1788782074.0,0.0
waiting_capacity,1788782075.0,0.0
waiting_capacity,1788782076.0,0.0
waiting_capacity,1788782077.0,0.0
waiting_capacity,1788782078.0,0.0
waiting_capacity,1788782079.0,0.0
waiting_capacity,1788782080.0,0.0
waiting_capacity,1788782081.0,0.0
waiting_capacity,1788782082.0,0.0
waiting_capacity,1788782083.0,0.0
waiting_capacity,1788782084.0,0.0
waiting_capacity,1788782085.0,0.0
waiting_capacity,1788782086.0,0.0
waiting_capacity,1788782087.0,0.0
waiting_capacity,1788782088.0,0.0
waiting_capacity,1788782089.0,0.0
waiting_capacity,1788782090.0,0.0
waiting_capacity,1788782091.0,0.0
waiting_capacity,1788782092.0,0.0
waiting_capacity,1788782093.0,0.0
waiting_capacity,1788782094.0,0.0
waiting_capacity,1788782095.0,0.0
waiting_capacity,1788782096.0,0.0
waiting_capacity,1788782097.0,0.0
waiting_capacity,1788782098.0,0.0
waiting_capacity,1788782099.0,0.0
waiting_capacity,1788782100.0,0.0
waiting_capacity,1788782101.0,0.0
waiting_capacity,1788782102.0,0.0
waiting_capacity,1788782103.0,0.0
waiting_capacity,1788782104.0,0.0
waiting_capacity,1788782105.0,0.0
waiting_capacity,1788782106.0,0.0
waiting_capacity,1788782107.0,0.0
waiting_capacity,1788782108.0,0.0
waiting_capacity,1788782109.0,0.0
waiting_capacity,1788782110.0,0.0
waiting_capacity,1788782111.0,0.0
waiting_capacity,1788782112.0,0.0
waiting_capacity,1788782113.0,0.0
waiting_capacity,1788782114.0,0.0
waiting_capacity,1788782115.0,0.0
waiting_capacity,1788782116.0,0.0
waiting_capacity,1788782117.0,0.0
waiting_capacity,1788782118.0,0.0
waiting_capacity,1788782119.0,0.0
waiting_capacity,1788782120.0,0.0
waiting_capacity,1788782121.0,0.0
waiting_capacity,1788782122.0,0.0
waiting_capacity,1788782123.0,0.0
waiting_capacity,1788782124.0,0.0
waiting_capacity,1788782125.0,4.0
waiting_capacity,1788782126.0,0.0
waiting_capacity,1788782127.0,0.0
waiting_capacity,1788782128.0,0.0
waiting_capacity,1788782129.0,1.0
waiting_capacity,1788782130.0,8.0
waiting_capacity,1788782131.0,0.0
waiting_capacity,1788782132.0,0.0
waiting_capacity,1788782133.0,0.0
waiting_capacity,1788782134.0,0.0
waiting_capacity,1788782135.0,16.0
waiting_capacity,1788782136.0,0.0
waiting_capacity,1788782137.0,0.0
waiting_capacity,1788782138.0,0.0
waiting_capacity,1788782139.0,0.0
waiting_capacity,1788782140.0,8.0
waiting_capacity,1788782141.0,8.0
waiting_capacity,1788782142.0,0.0
waiting_capacity,1788782143.0,0.0
waiting_capacity,1788782144.0,0.0
waiting_capacity,1788782145.0,0.0
waiting_capacity,1788782146.0,10.0
waiting_capacity,1788782147.0,1.0
waiting_capacity,1788782148.0,0.0
waiting_capacity,1788782149.0,0.0
waiting_capacity,1788782150.0,0.0
waiting_capacity,1788782151.0,0.0
waiting_capacity,1788782152.0,12.0
waiting_capacity,1788782153.0,0.0
waiting_capacity,1788782154.0,0.0
waiting_capacity,1788782155.0,0.0
waiting_capacity,1788782156.0,0.0
waiting_capacity,1788782157.0,0.0
waiting_capacity,1788782158.0,0.0
waiting_capacity,1788782159.0,0.0
waiting_capacity,1788782160.0,0.0
waiting_capacity,1788782161.0,0.0
waiting_capacity,1788782162.0,0.0
waiting_capacity,1788782163.0,0.0
waiting_capacity,1788782164.0,0.0
waiting_capacity,1788782165.0,0.0
waiting_capacity,1788782166.0,0.0
waiting_capacity,1788782167.0,0.0
waiting_capacity,1788782168.0,0.0
waiting_capacity,1788782169.0,0.0
waiting_capacity,1788782170.0,0.0
waiting_capacity,1788782171.0,0.0
waiting_capacity,1788782172.0,0.0
waiting_capacity,1788782173.0,0.0
waiting_capacity,1788782174.0,0.0
waiting_capacity,1788782175.0,0.0
waiting_capacity,1788782176.0,0.0
waiting_capacity,1788782177.0,0.0
waiting_capacity,1788782178.0,0.0
waiting_capacity,1788782179.0,0.0
waiting_capacity,1788782180.0,0.0
waiting_capacity,1788782181.0,0.0
waiting_capacity,1788782182.0,0.0
waiting_capacity,1788782183.0,0.0
waiting_capacity,1788782184.0,2.0
waiting_capacity,1788782185.0,25.0
waiting_capacity,1788782186.0,19.0
waiting_capacity,1788782187.0,0.0
waiting_capacity,1788782188.0,0.0
waiting_capacity,1788782189.0,0.0
waiting_capacity,1788782190.0,6.0
waiting_capacity,1788782191.0,27.0
waiting_capacity,1788782192.0,16.0
waiting_capacity,1788782193.0,0.0
waiting_capacity,1788782194.0,0.0
waiting_capacity,1788782195.0,0.0
waiting_capacity,1788782196.0,14.0
waiting_capacity,1788782197.0,36.0
waiting_capacity,1788782198.0,0.0
waiting_capacity,1788782199.0,0.0
waiting_capacity,1788782200.0,0.0
waiting_capacity,1788782201.0,0.0
waiting_capacity,1788782202.0,18.0
waiting_capacity,1788782203.0,22.0
waiting_capacity,1788782204.0,0.0
waiting_capacity,1788782205.0,0.0
waiting_capacity,1788782206.0,0.0
waiting_capacity,1788782207.0,7.0
waiting_capacity,1788782208.0,29.0
waiting_capacity,1788782209.0,8.0
waiting_capacity,1788782210.0,0.0
waiting_capacity,1788782211.0,0.0
waiting_capacity,1788782212.0,0.0
waiting_capacity,1788782213.0,0.0
waiting_capacity,1788782214.0,0.0
waiting_capacity,1788782215.0,0.0
waiting_capacity,1788782216.0,0.0
waiting_capacity,1788782217.0,0.0
waiting_capacity,1788782218.0,0.0
waiting_capacity,1788782219.0,0.0
waiting_capacity,1788782220.0,0.0
waiting_capacity,1788782221.0,0.0
waiting_capacity,1788782222.0,0.0
waiting_capacity,1788782223.0,0.0
waiting_capacity,1788782224.0,0.0
waiting_capacity,1788782225.0,0.0
waiting_capacity,1788782226.0,0.0
waiting_capacity,1788782227.0,0.0
waiting_capacity,1788782228.0,0.0
waiting_capacity,1788782229.0,0.0
waiting_capacity,1788782230.0,0.0
waiting_capacity,1788782231.0,0.0
waiting_capacity,1788782232.0,0.0
waiting_capacity,1788782233.0,0.0
waiting_capacity,1788782234.0,0.0
waiting_capacity,1788782235.0,0.0
waiting_capacity,1788782236.0,0.0
waiting_capacity,1788782237.0,0.0
waiting_capacity,1788782238.0,0.0
waiting_capacity,1788782239.0,0.0
waiting_capacity,1788782240.0,34.0
waiting_capacity,1788782241.0,0.0
waiting_capacity,1788782242.0,43.0
waiting_capacity,1788782243.0,0.0
waiting_capacity,1788782244.0,47.0
waiting_capacity,1788782245.0,0.0
waiting_capacity,1788782246.0,56.0
waiting_capacity,1788782247.0,0.0
waiting_capacity,1788782248.0,52.0
waiting_capacity,1788782249.0,0.0
waiting_capacity,1788782250.0,71.0
waiting_capacity,1788782251.0,0.0
waiting_capacity,1788782252.0,82.0
waiting_capacity,1788782253.0,0.0
waiting_capacity,1788782254.0,50.0
waiting_capacity,1788782255.0,0.0
waiting_capacity,1788782256.0,65.0
waiting_capacity,1788782257.0,0.0
waiting_capacity,1788782258.0,48.0
waiting_capacity,1788782259.0,7.0
waiting_capacity,1788782260.0,21.0
waiting_capacity,1788782261.0,16.0
waiting_capacity,1788782262.0,4.0
waiting_capacity,1788782263.0,21.0
waiting_capacity,1788782264.0,0.0
waiting_capacity,1788782265.0,29.0
waiting_capacity,1788782266.0,0.0
waiting_capacity,1788782267.0,38.0
waiting_capacity,1788782268.0,0.0
waiting_capacity,1788782269.0,0.0
waiting_capacity,1788782270.0,0.0
waiting_capacity,1788782271.0,0.0
waiting_capacity,1788782272.0,0.0
waiting_capacity,1788782273.0,0.0
waiting_capacity,1788782274.0,0.0
waiting_capacity,1788782275.0,0.0
waiting_capacity,1788782276.0,0.0
waiting_capacity,1788782277.0,0.0
waiting_capacity,1788782278.0,0.0
waiting_capacity,1788782279.0,0.0
waiting_capacity,1788782280.0,0.0
waiting_capacity,1788782281.0,0.0
waiting_capacity,1788782282.0,0.0
waiting_capacity,1788782283.0,0.0
waiting_capacity,1788782284.0,0.0
waiting_capacity,1788782285.0,0.0
waiting_capacity,1788782286.0,0.0
waiting_capacity,1788782287.0,0.0
waiting_capacity,1788782288.0,0.0
waiting_capacity,1788782289.0,0.0
waiting_capacity,1788782290.0,0.0
waiting_capacity,1788782291.0,0.0
waiting_capacity,1788782292.0,0.0
waiting_capacity,1788782293.0,0.0
waiting_capacity,1788782294.0,0.0
waiting_capacity,1788782295.0,0.0
waiting_capacity,1788782296.0,0.0
waiting_capacity,1788782297.0,0.0
waiting_capacity,1788782298.0,20.0
waiting_capacity,1788782299.0,0.0
waiting_capacity,1788782300.0,0.0
waiting_capacity,1788782301.0,0.0
waiting_capacity,1788782302.0,14.0
waiting_capacity,1788782303.0,32.0
waiting_capacity,1788782304.0,1.0
waiting_capacity,1788782305.0,0.0
waiting_capacity,1788782306.0,0.0
waiting_capacity,1788782307.0,0.0
waiting_capacity,1788782308.0,18.0
waiting_capacity,1788782309.0,36.0
waiting_capacity,1788782310.0,0.0
waiting_capacity,1788782311.0,0.0
waiting_capacity,1788782312.0,0.0
waiting_capacity,1788782313.0,10.0
waiting_capacity,1788782314.0,33.0
waiting_capacity,1788782315.0,7.0
waiting_capacity,1788782316.0,0.0
waiting_capacity,1788782317.0,0.0
waiting_capacity,1788782318.0,3.0
waiting_capacity,1788782319.0,24.0
waiting_capacity,1788782320.0,18.0
waiting_capacity,1788782321.0,0.0
waiting_capacity,1788782322.0,0.0
waiting_capacity,1788782323.0,0.0
waiting_capacity,1788782324.0,21.0
waiting_capacity,1788782325.0,27.0
waiting_capacity,1788782326.0,0.0
waiting_capacity,1788782327.0,0.0
waiting_capacity,1788782328.0,0.0
waiting_capacity,1788782329.0,0.0
waiting_capacity,1788782330.0,0.0
waiting_capacity,1788782331.0,0.0
waiting_capacity,1788782332.0,0.0
waiting_capacity,1788782333.0,0.0
waiting_capacity,1788782334.0,0.0
waiting_capacity,1788782335.0,0.0
waiting_capacity,1788782336.0,0.0
waiting_capacity,1788782337.0,0.0
waiting_capacity,1788782338.0,0.0
waiting_capacity,1788782339.0,0.0
waiting_capacity,1788782340.0,0.0
waiting_capacity,1788782341.0,0.0
waiting_capacity,1788782342.0,0.0
waiting_capacity,1788782343.0,0.0
waiting_capacity,1788782344.0,0.0
waiting_capacity,1788782345.0,0.0
waiting_capacity,1788782346.0,0.0
waiting_capacity,1788782347.0,0.0
waiting_capacity,1788782348.0,0.0
waiting_capacity,1788782349.0,0.0
waiting_capacity,1788782350.0,0.0
waiting_capacity,1788782351.0,0.0
waiting_deferred,1788782034.0,0.0
waiting_deferred,1788782035.0,0.0
waiting_deferred,1788782036.0,0.0
waiting_deferred,1788782037.0,0.0
waiting_deferred,1788782038.0,0.0
waiting_deferred,1788782039.0,0.0
waiting_deferred,1788782040.0,0.0
waiting_deferred,1788782041.0,0.0
waiting_deferred,1788782042.0,0.0
waiting_deferred,1788782043.0,0.0
waiting_deferred,1788782044.0,0.0
waiting_deferred,1788782045.0,0.0
waiting_deferred,1788782046.0,0.0
waiting_deferred,1788782047.0,0.0
waiting_deferred,1788782048.0,0.0
waiting_deferred,1788782049.0,0.0
waiting_deferred,1788782050.0,0.0
waiting_deferred,1788782051.0,0.0
waiting_deferred,1788782052.0,0.0
waiting_deferred,1788782053.0,0.0
waiting_deferred,1788782054.0,0.0
waiting_deferred,1788782055.0,0.0
waiting_deferred,1788782056.0,0.0
waiting_deferred,1788782057.0,0.0
waiting_deferred,1788782058.0,0.0
waiting_deferred,1788782059.0,0.0
waiting_deferred,1788782060.0,0.0
waiting_deferred,1788782061.0,0.0
waiting_deferred,1788782062.0,0.0
waiting_deferred,1788782063.0,0.0
waiting_deferred,1788782064.0,0.0
waiting_deferred,1788782065.0,0.0
waiting_deferred,1788782066.0,0.0
waiting_deferred,1788782067.0,0.0
waiting_deferred,1788782068.0,0.0
waiting_deferred,1788782069.0,0.0
waiting_deferred,1788782070.0,0.0
waiting_deferred,1788782071.0,0.0
waiting_deferred,1788782072.0,0.0
waiting_deferred,1788782073.0,0.0
waiting_deferred,1788782074.0,0.0
waiting_deferred,1788782075.0,0.0
waiting_deferred,1788782076.0,0.0
waiting_deferred,1788782077.0,0.0
waiting_deferred,1788782078.0,0.0
waiting_deferred,1788782079.0,0.0
waiting_deferred,1788782080.0,0.0
waiting_deferred,1788782081.0,0.0
waiting_deferred,1788782082.0,0.0
waiting_deferred,1788782083.0,0.0
waiting_deferred,1788782084.0,0.0
waiting_deferred,1788782085.0,0.0
waiting_deferred,1788782086.0,0.0
waiting_deferred,1788782087.0,0.0
waiting_deferred,1788782088.0,0.0
waiting_deferred,1788782089.0,0.0
waiting_deferred,1788782090.0,0.0
waiting_deferred,1788782091.0,0.0
waiting_deferred,1788782092.0,0.0
waiting_deferred,1788782093.0,0.0
waiting_deferred,1788782094.0,0.0
waiting_deferred,1788782095.0,0.0
waiting_deferred,1788782096.0,0.0
waiting_deferred,1788782097.0,0.0
waiting_deferred,1788782098.0,0.0
waiting_deferred,1788782099.0,0.0
waiting_deferred,1788782100.0,0.0
waiting_deferred,1788782101.0,0.0
waiting_deferred,1788782102.0,0.0
waiting_deferred,1788782103.0,0.0
waiting_deferred,1788782104.0,0.0
waiting_deferred,1788782105.0,0.0
waiting_deferred,1788782106.0,0.0
waiting_deferred,1788782107.0,0.0
waiting_deferred,1788782108.0,0.0
waiting_deferred,1788782109.0,0.0
waiting_deferred,1788782110.0,0.0
waiting_deferred,1788782111.0,0.0
waiting_deferred,1788782112.0,0.0
waiting_deferred,1788782113.0,0.0
waiting_deferred,1788782114.0,0.0
waiting_deferred,1788782115.0,0.0
waiting_deferred,1788782116.0,0.0
waiting_deferred,1788782117.0,0.0
waiting_deferred,1788782118.0,0.0
waiting_deferred,1788782119.0,0.0
waiting_deferred,1788782120.0,0.0
waiting_deferred,1788782121.0,0.0
waiting_deferred,1788782122.0,0.0
waiting_deferred,1788782123.0,0.0
waiting_deferred,1788782124.0,0.0
waiting_deferred,1788782125.0,0.0
waiting_deferred,1788782126.0,0.0
waiting_deferred,1788782127.0,0.0
waiting_deferred,1788782128.0,0.0
waiting_deferred,1788782129.0,0.0
waiting_deferred,1788782130.0,0.0
waiting_deferred,1788782131.0,0.0
waiting_deferred,1788782132.0,0.0
waiting_deferred,1788782133.0,0.0
waiting_deferred,1788782134.0,0.0
waiting_deferred,1788782135.0,0.0
waiting_deferred,1788782136.0,0.0
waiting_deferred,1788782137.0,0.0
waiting_deferred,1788782138.0,0.0
waiting_deferred,1788782139.0,0.0
waiting_deferred,1788782140.0,0.0
waiting_deferred,1788782141.0,0.0
waiting_deferred,1788782142.0,0.0
waiting_deferred,1788782143.0,0.0
waiting_deferred,1788782144.0,0.0
waiting_deferred,1788782145.0,0.0
waiting_deferred,1788782146.0,0.0
waiting_deferred,1788782147.0,0.0
waiting_deferred,1788782148.0,0.0
waiting_deferred,1788782149.0,0.0
waiting_deferred,1788782150.0,0.0
waiting_deferred,1788782151.0,0.0
waiting_deferred,1788782152.0,0.0
waiting_deferred,1788782153.0,0.0
waiting_deferred,1788782154.0,0.0
waiting_deferred,1788782155.0,0.0
waiting_deferred,1788782156.0,0.0
waiting_deferred,1788782157.0,0.0
waiting_deferred,1788782158.0,0.0
waiting_deferred,1788782159.0,0.0
waiting_deferred,1788782160.0,0.0
waiting_deferred,1788782161.0,0.0
waiting_deferred,1788782162.0,0.0
waiting_deferred,1788782163.0,0.0
waiting_deferred,1788782164.0,0.0
waiting_deferred,1788782165.0,0.0
waiting_deferred,1788782166.0,0.0
waiting_deferred,1788782167.0,0.0
waiting_deferred,1788782168.0,0.0
waiting_deferred,1788782169.0,0.0
waiting_deferred,1788782170.0,0.0
waiting_deferred,1788782171.0,0.0
waiting_deferred,1788782172.0,0.0
waiting_deferred,1788782173.0,0.0
waiting_deferred,1788782174.0,0.0
waiting_deferred,1788782175.0,0.0
waiting_deferred,1788782176.0,0.0
waiting_deferred,1788782177.0,0.0
waiting_deferred,1788782178.0,0.0
