timestamp, index, name, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/10 08:48:20.259, 0, NVIDIA A100-SXM4-80GB, 44, 92.78 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 08:48:20.260, 1, NVIDIA A100-SXM4-80GB, 33, 87.81 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 08:48:20.262, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 08:48:20.263, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 08:48:22.265, 0, NVIDIA A100-SXM4-80GB, 44, 92.78 W, 1140 MHz, 1593 MHz, 598 MiB, 1 %
2026/09/10 08:48:22.270, 1, NVIDIA A100-SXM4-80GB, 33, 88.23 W, 1140 MHz, 1593 MHz, 598 MiB, 4 %
2026/09/10 08:48:22.275, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 08:48:22.279, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 08:48:24.284, 0, NVIDIA A100-SXM4-80GB, 44, 92.78 W, 1140 MHz, 1593 MHz, 1434 MiB, 0 %
2026/09/10 08:48:24.287, 1, NVIDIA A100-SXM4-80GB, 34, 119.64 W, 1410 MHz, 1593 MHz, 1428 MiB, 1 %
2026/09/10 08:48:24.287, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 08:48:24.287, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 08:48:26.287, 0, NVIDIA A100-SXM4-80GB, 44, 92.78 W, 1140 MHz, 1593 MHz, 782 MiB, 0 %
2026/09/10 08:48:26.288, 1, NVIDIA A100-SXM4-80GB, 33, 87.90 W, 1140 MHz, 1593 MHz, 784 MiB, 0 %
2026/09/10 08:48:26.288, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 08:48:26.289, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 08:48:28.290, 0, NVIDIA A100-SXM4-80GB, 43, 92.78 W, 1140 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:28.295, 1, NVIDIA A100-SXM4-80GB, 33, 87.90 W, 1140 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:28.301, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:28.307, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:30.311, 0, NVIDIA A100-SXM4-80GB, 42, 71.94 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:30.312, 1, NVIDIA A100-SXM4-80GB, 32, 67.31 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:30.313, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:30.314, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:32.315, 0, NVIDIA A100-SXM4-80GB, 42, 71.61 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:32.315, 1, NVIDIA A100-SXM4-80GB, 32, 66.99 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:32.315, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:32.315, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:34.315, 0, NVIDIA A100-SXM4-80GB, 42, 71.61 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:34.315, 1, NVIDIA A100-SXM4-80GB, 31, 66.99 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:34.316, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:34.317, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:36.317, 0, NVIDIA A100-SXM4-80GB, 42, 71.61 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:36.322, 1, NVIDIA A100-SXM4-80GB, 31, 66.99 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:36.327, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:36.332, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:38.333, 0, NVIDIA A100-SXM4-80GB, 42, 71.69 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:38.367, 1, NVIDIA A100-SXM4-80GB, 31, 66.99 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:38.367, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:38.367, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:40.368, 0, NVIDIA A100-SXM4-80GB, 41, 71.61 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:40.368, 1, NVIDIA A100-SXM4-80GB, 31, 66.92 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:40.369, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:40.369, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:42.370, 0, NVIDIA A100-SXM4-80GB, 41, 71.42 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:42.371, 1, NVIDIA A100-SXM4-80GB, 31, 66.99 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:42.372, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:42.372, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:44.372, 0, NVIDIA A100-SXM4-80GB, 41, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:44.372, 1, NVIDIA A100-SXM4-80GB, 31, 66.92 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:44.373, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:44.374, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:46.374, 0, NVIDIA A100-SXM4-80GB, 41, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:46.375, 1, NVIDIA A100-SXM4-80GB, 31, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:46.375, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:46.375, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:48.375, 0, NVIDIA A100-SXM4-80GB, 41, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:48.375, 1, NVIDIA A100-SXM4-80GB, 31, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:48.375, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:48.375, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:50.375, 0, NVIDIA A100-SXM4-80GB, 41, 71.42 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:50.376, 1, NVIDIA A100-SXM4-80GB, 31, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:50.376, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:50.381, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:52.383, 0, NVIDIA A100-SXM4-80GB, 41, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:52.394, 1, NVIDIA A100-SXM4-80GB, 31, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:52.394, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:52.395, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:54.395, 0, NVIDIA A100-SXM4-80GB, 41, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:54.443, 1, NVIDIA A100-SXM4-80GB, 31, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:54.445, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:54.445, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:56.446, 0, NVIDIA A100-SXM4-80GB, 41, 71.42 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:56.446, 1, NVIDIA A100-SXM4-80GB, 31, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:56.446, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:56.446, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:58.446, 0, NVIDIA A100-SXM4-80GB, 41, 71.42 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:58.447, 1, NVIDIA A100-SXM4-80GB, 30, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:58.447, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:48:58.447, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:00.447, 0, NVIDIA A100-SXM4-80GB, 41, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:00.447, 1, NVIDIA A100-SXM4-80GB, 30, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:00.447, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:00.447, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:02.447, 0, NVIDIA A100-SXM4-80GB, 41, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:02.448, 1, NVIDIA A100-SXM4-80GB, 30, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:02.448, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:02.448, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:04.448, 0, NVIDIA A100-SXM4-80GB, 40, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:04.448, 1, NVIDIA A100-SXM4-80GB, 30, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:04.449, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:04.450, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:06.450, 0, NVIDIA A100-SXM4-80GB, 40, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:06.450, 1, NVIDIA A100-SXM4-80GB, 30, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:06.451, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:06.451, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:08.451, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:08.451, 1, NVIDIA A100-SXM4-80GB, 30, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:08.451, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:08.451, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:10.451, 0, NVIDIA A100-SXM4-80GB, 40, 71.34 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:10.453, 1, NVIDIA A100-SXM4-80GB, 30, 66.65 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:10.459, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:10.459, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:12.461, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:12.488, 1, NVIDIA A100-SXM4-80GB, 30, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:12.489, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:12.489, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:14.489, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:14.491, 1, NVIDIA A100-SXM4-80GB, 30, 66.65 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:14.492, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:14.495, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:16.496, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:16.501, 1, NVIDIA A100-SXM4-80GB, 30, 66.65 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:16.508, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:16.516, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:18.516, 0, NVIDIA A100-SXM4-80GB, 40, 71.09 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:18.544, 1, NVIDIA A100-SXM4-80GB, 30, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:18.544, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:18.545, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:20.545, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:20.545, 1, NVIDIA A100-SXM4-80GB, 30, 66.65 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:20.545, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:20.546, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:22.547, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:22.562, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:22.562, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:22.562, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:24.562, 0, NVIDIA A100-SXM4-80GB, 40, 71.09 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:24.563, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:24.563, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:24.563, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:26.563, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:26.566, 1, NVIDIA A100-SXM4-80GB, 30, 66.71 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:26.567, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:26.567, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:28.567, 0, NVIDIA A100-SXM4-80GB, 40, 71.09 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:28.571, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:28.571, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:28.573, 3, NVIDIA A100-SXM4-80GB, 28, 66.50 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:30.575, 0, NVIDIA A100-SXM4-80GB, 40, 71.09 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:30.593, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:30.593, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:30.593, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:32.593, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:32.596, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:32.599, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:32.599, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:34.605, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:34.610, 1, NVIDIA A100-SXM4-80GB, 30, 66.65 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:34.618, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:34.623, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:36.628, 0, NVIDIA A100-SXM4-80GB, 40, 71.09 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:36.628, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:36.628, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:36.629, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:38.629, 0, NVIDIA A100-SXM4-80GB, 40, 71.01 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:38.629, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:38.629, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:38.629, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:40.629, 0, NVIDIA A100-SXM4-80GB, 40, 71.09 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:40.636, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:40.636, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:40.636, 3, NVIDIA A100-SXM4-80GB, 28, 66.89 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:42.636, 0, NVIDIA A100-SXM4-80GB, 40, 71.09 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:42.637, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:42.639, 2, NVIDIA A100-SXM4-80GB, 30, 65.12 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:42.644, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:44.646, 0, NVIDIA A100-SXM4-80GB, 40, 71.09 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:44.646, 1, NVIDIA A100-SXM4-80GB, 30, 66.32 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:44.646, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:44.646, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:46.647, 0, NVIDIA A100-SXM4-80GB, 40, 71.09 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:46.649, 1, NVIDIA A100-SXM4-80GB, 30, 66.32 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:46.653, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:46.655, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:48.662, 0, NVIDIA A100-SXM4-80GB, 40, 70.76 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:48.662, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:48.663, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:48.663, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:50.664, 0, NVIDIA A100-SXM4-80GB, 40, 70.76 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:50.665, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:50.665, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:50.665, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:52.665, 0, NVIDIA A100-SXM4-80GB, 40, 70.76 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:52.665, 1, NVIDIA A100-SXM4-80GB, 30, 66.39 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:52.665, 2, NVIDIA A100-SXM4-80GB, 30, 65.06 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:52.665, 3, NVIDIA A100-SXM4-80GB, 28, 66.82 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:54.665, 0, NVIDIA A100-SXM4-80GB, 39, 70.76 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 08:49:54.665, 1, NVIDIA A100-SXM4-80GB, 30, 66.32 W, 210 MHz, 1593 MHz, 0 MiB, 0 %
