op,rows,width,dtype,backend,phase,blocks,median_p50_us,median_p95_us,median_p50_ci_low_us,median_p50_ci_high_us,max_abs_error,peak_allocated_bytes,speedup_vs_eager_or_unfused,speedup_vs_compile_or_dense
rms,2048,3584,torch.bfloat16,triton,forward,5,17.190400511026382,17.72880047559738,17.14079976081848,20.609600096940994,0.0078125,14688256,14.704112871715823,2.134121282137465
rms,2048,3584,torch.bfloat16,triton,forward_backward,5,96.03039920330048,96.70160055160522,95.90719938278198,100.21120309829712,0.0078125,29375488,8.427881239961387,1.624335637989098
rms,2048,3584,torch.float16,compile,forward,5,36.265599727630615,36.719999462366104,36.24320030212402,36.41759902238846,0.00390625,14688256,6.94343955434575,1.0
rms,2048,3584,torch.float16,compile,forward_backward,5,157.88959860801697,158.3776032924652,157.84159898757935,158.1440031528473,0.00390625,29375488,5.111511026698562,1.0
rms,2048,3584,torch.float16,eager,forward,5,251.80799961090088,252.62735724449158,251.7248034477234,257.32959508895874,0.0,132143104,1.0,0.14402084041678181
rms,2048,3584,torch.float16,eager,forward_backward,5,807.0544242858887,809.0833568572998,806.7279815673828,807.31520652771,0.0,249598464,1.0,0.19563686643279785
rms,2048,3584,torch.float16,liger,forward,5,17.428799718618393,18.169760182499886,17.4064002931118,21.103999763727188,0.00390625,14688256,14.447810731447321,2.080785843725643
rms,2048,3584,torch.float16,liger,forward_backward,5,64.37279880046844,64.69807833433151,64.23520147800446,67.05600023269653,0.00390625,30938112,12.537196445154652,2.4527378263824686
rms,2048,3584,torch.float16,tilelang,forward,5,17.395199835300446,17.896480336785316,17.238400131464005,20.310399681329727,0.00390625,14688256,14.475717553983001,2.0848050077605933
rms,2048,3584,torch.float16,tilelang,forward_backward,5,94.13919746875763,95.83247989416122,94.01439726352692,97.7295994758606,0.00390625,29375488,8.57299027383072,1.6771929531310956
rms,2048,3584,torch.float16,triton,forward,5,17.323199659585953,17.78079979121685,17.1984001994133,20.366399735212326,0.00390625,14688256,14.535882779112379,2.0934700540475912
rms,2048,3584,torch.float16,triton,forward_backward,5,130.3712010383606,130.78272104263306,130.2191972732544,134.10719633102417,0.00390625,29375488,6.190434834211736,1.2110772728216206
rms,2048,5120,torch.bfloat16,compile,forward,5,52.403199672698975,52.808479964733124,52.36799716949463,52.44640111923218,0.015625,20979712,6.980795282148202,1.0
rms,2048,5120,torch.bfloat16,compile,forward_backward,5,201.49600505828857,203.2854449748993,201.34880542755127,201.7151951789856,0.015625,41961472,5.617024488972478,1.0
rms,2048,5120,torch.bfloat16,eager,forward,5,365.8160090446472,367.0235204696655,365.5135989189148,366.00799560546875,0.0,188772352,1.0,0.1432501541131385
rms,2048,5120,torch.bfloat16,eager,forward_backward,5,1131.8079948425293,1134.3380641937256,1131.1840057373047,1132.369613647461,0.0,356565504,1.0,0.17803020121475915
rms,2048,5120,torch.bfloat16,liger,forward,5,27.619199454784393,27.928799241781235,27.396799623966217,31.18240088224411,0.0625,20979712,13.244989582103111,1.8973467988631842
rms,2048,5120,torch.bfloat16,liger,forward_backward,5,92.35680103302002,93.14047992229462,92.2432005405426,97.2031980752945,0.0625,44193792,12.254733622030475,2.1817126925633596
rms,2048,5120,torch.bfloat16,tilelang,forward,5,26.811200380325317,27.203840762376785,26.54239982366562,29.927998781204224,0.0625,20979712,13.644148857769588,1.954526426618096
rms,2048,5120,torch.bfloat16,tilelang,forward_backward,5,120.70559859275818,121.29247844219208,120.47680020332336,125.71840286254883,0.0625,41961472,9.376598998204488,1.669317806360454
rms,2048,5120,torch.bfloat16,triton,forward,5,26.77920013666153,27.111360728740692,26.56640112400055,29.88639920949936,0.015625,20979712,13.660453156845193,1.956862019973383
rms,2048,5120,torch.bfloat16,triton,forward_backward,5,119.9072003364563,120.4332834482193,119.78880167007446,124.89759922027588,0.015625,41961472,9.439032782574419,1.6804329055544316
rms,2048,5120,torch.float16,compile,forward,5,51.8095999956131,52.18095898628235,51.71840190887451,51.85759961605072,0.0078125,20979712,7.032148619076498,1.0
rms,2048,5120,torch.float16,compile,forward_backward,5,202.9520034790039,206.47599577903748,202.87519693374634,204.26719188690186,0.0078125,41961472,5.5678504736136265,1.0
rms,2048,5120,torch.float16,eager,forward,5,364.3328070640564,365.622398853302,364.01439905166626,364.40800428390503,0.0,188772352,1.0,0.14220404803266595
rms,2048,5120,torch.float16,eager,forward_backward,5,1130.0064086914062,1132.7395391464233,1129.4960021972656,1130.625581741333,0.0,356565504,1.0,0.17960252430252202
rms,2048,5120,torch.float16,liger,forward,5,26.979200541973114,27.398719936609268,26.905599236488342,30.849599838256836,0.0078125,20979712,13.50421064172167,1.9203534187386273
rms,2048,5120,torch.float16,liger,forward_backward,5,91.91199839115143,92.88447856903076,91.53119921684265,96.61119878292084,0.0078125,44193792,12.294438468005223,2.2081121837357696
rms,2048,5120,torch.float16,tilelang,forward,5,26.768000423908234,27.313119620084763,26.609599590301514,30.100800096988678,0.0078125,20979712,13.610759163715763,1.9355050498780848
rms,2048,5120,torch.float16,tilelang,forward_backward,5,120.65439820289612,121.28144025802612,120.16479969024658,125.3119945526123,0.0078125,41961472,9.365646221956641,1.6820937031877912
rms,2048,5120,torch.float16,triton,forward,5,26.64960026741028,27.214240431785583,26.583999395370483,29.904000461101532,0.0078125,20979712,13.671229714826078,1.944104207032738
rms,2048,5120,torch.float16,triton,forward_backward,5,152.99519896507263,153.61439883708954,152.5168001651764,158.4879994392395,0.0078125,41961472,7.385894566203846,1.3265253083224915
swiglu,1,1536,torch.bfloat16,compile,forward,5,1.8063999712467194,1.9491199404001236,1.80479995906353,1.8112000077962875,0.0,3072,6.212577474449466,1.0
swiglu,1,1536,torch.bfloat16,compile,forward_backward,5,3.2416000962257385,3.367199897766113,3.2287999987602234,3.2464001327753067,0.0,9216,6.940276298484739,1.0
swiglu,1,1536,torch.bfloat16,eager,forward,5,11.222399771213531,11.34639997035265,11.187200248241425,11.241599917411804,0.0,27648,1.0,0.1609637874316595
swiglu,1,1536,torch.bfloat16,eager,forward_backward,5,22.497600317001343,22.655519992113113,22.472000122070312,22.510399669408798,0.0,39936,1.0,0.14408648258259238
swiglu,1,1536,torch.bfloat16,liger,forward,5,4.657600075006485,4.781440068036318,4.6431999653577805,4.668800160288811,0.015625,9216,2.4094811899877224,0.3878392180857658
swiglu,1,1536,torch.bfloat16,liger,forward_backward,5,6.321599707007408,6.514240019023418,6.31679967045784,6.335999816656113,0.015625,9216,3.5588460768977597,0.5127816132730563
swiglu,1,1536,torch.bfloat16,tilelang,forward,5,1.8160000443458557,1.9225599896162746,1.7936000600457191,1.8352000042796135,0.0,3072,6.179735405929447,0.9947136162639277
swiglu,1,1536,torch.bfloat16,tilelang,forward_backward,5,3.2767999917268753,3.4331200644373894,3.2496001571416855,3.2976001501083374,0.0,9216,6.865722770325416,0.9892578443634009
swiglu,1,1536,torch.bfloat16,triton,forward,5,1.8160000443458557,2.0649599749594927,1.7952000722289085,2.063999976962805,0.0,3072,6.179735405929447,0.9947136162639277
swiglu,1,1536,torch.bfloat16,triton,forward_backward,5,3.2159999012947083,3.4638398513197894,3.21119986474514,3.2336000353097916,0.0,9216,6.995522701335961,1.0079602598621735
swiglu,1,1536,torch.float16,compile,forward,5,1.7855999991297722,1.9761600065976377,1.7760000191628933,1.7983999103307724,0.0,3072,6.198028721412397,1.0
swiglu,1,1536,torch.float16,compile,forward_backward,5,3.235200047492981,3.3763199672102924,3.2207999378442764,3.2527999952435493,0.0,9216,6.855093901449307,1.0
swiglu,1,1536,torch.float16,eager,forward,5,11.06720007956028,11.252319999039173,11.04159988462925,11.116799712181091,0.0,27648,1.0,0.16134162085201204
swiglu,1,1536,torch.float16,eager,forward_backward,5,22.177600115537643,22.350239902734756,22.15839996933937,22.192000597715378,0.0,39936,1.0,0.14587692223859683
swiglu,1,1536,torch.float16,liger,forward,5,4.659200087189674,4.79519996792078,4.6351999044418335,4.665600135922432,0.00390625,9216,2.3753433792185064,0.3832417508832093
swiglu,1,1536,torch.float16,liger,forward_backward,5,6.379200145602226,6.520480066537857,6.36960007250309,6.388800218701363,0.00390625,9216,3.4765487223075637,0.5071482276227536
swiglu,1,1536,torch.float16,tilelang,forward,5,1.8144000321626663,1.9462399836629627,1.7952000722289085,1.819199975579977,0.0,3072,6.0996472020388905,0.9841269662023947
swiglu,1,1536,torch.float16,tilelang,forward_backward,5,3.2527999952435493,3.3905598707497115,3.2384000718593597,3.26399989426136,0.0,9216,6.818002996792652,0.9945892929856419
swiglu,1,1536,torch.float16,triton,forward,5,1.7936000600457191,2.0470400340855113,1.7920000478625298,1.7984000034630299,0.0,3072,6.170383423871081,0.9955396628857478
swiglu,1,1536,torch.float16,triton,forward_backward,5,3.214399889111519,3.340000063180923,3.1968001276254654,3.230400010943413,0.0,9216,6.899452737869424,1.006470930531052
swiglu,1,3584,torch.bfloat16,compile,forward,5,1.8703999929130077,2.045760015025735,1.833599992096424,1.881599985063076,0.0,7168,6.050470374167709,1.0
swiglu,1,3584,torch.bfloat16,compile,forward_backward,5,3.3440001308918,3.484000079333782,3.3376000821590424,3.359999880194664,0.0,21504,6.798085931660087,1.0
swiglu,1,3584,torch.bfloat16,eager,forward,5,11.316799744963646,11.433279886841774,11.302399635314941,11.343999952077866,0.0,64512,1.0,0.16527640632197263
swiglu,1,3584,torch.bfloat16,eager,forward_backward,5,22.732800245285034,22.94447995722294,22.7183997631073,22.836799919605255,0.0,93184,1.0,0.14710022939586478
swiglu,1,3584,torch.bfloat16,liger,forward,5,5.192000046372414,5.432959981262684,5.163199827075005,5.302400141954422,0.03125,21504,2.1796609483604596,0.36024652854535955
swiglu,1,3584,torch.bfloat16,liger,forward_backward,5,7.699199765920639,8.170400150120257,7.675200328230858,7.710399851202965,0.03125,21504,2.952618575492532,0.434330869773443
swiglu,1,3584,torch.bfloat16,tilelang,forward,5,1.881599985063076,2.0411199796944857,1.8592000007629395,1.8848000094294548,0.0,7168,6.014455694515898,0.9940476231723117
swiglu,1,3584,torch.bfloat16,tilelang,forward_backward,5,3.388800099492073,3.5374400764703746,3.3824000507593155,3.388800099492073,0.0,21504,6.708215172884443,0.9867799907681224
swiglu,1,3584,torch.bfloat16,triton,forward,5,1.865600049495697,1.9840000011026857,1.8464000895619392,1.881599985063076,0.0,7168,6.066037438208027,1.0025728684015678
swiglu,1,3584,torch.bfloat16,triton,forward_backward,5,3.336000069975853,3.8193601183593264,3.303999826312065,3.4511998295783997,0.0,21504,6.81438841979688,1.0023980997446456
swiglu,1,3584,torch.float16,compile,forward,5,1.8672000616788864,1.981759965419769,1.85759998857975,1.8751999363303185,0.0,7168,5.982005004960869,1.0
swiglu,1,3584,torch.float16,compile,forward_backward,5,3.3392000943422318,3.5366401076316833,3.332800045609474,3.359999880194664,0.0,21504,6.70771432495236,1.0
swiglu,1,3584,torch.float16,eager,forward,5,11.169600114226341,11.442880220711231,11.129599809646606,11.190400272607803,0.0,64512,1.0,0.16716803131570457
swiglu,1,3584,torch.float16,eager,forward_backward,5,22.39840030670166,22.583200111985207,22.37280011177063,22.403200715780258,0.0,93184,1.0,0.14908207946185936
swiglu,1,3584,torch.float16,liger,forward,5,5.183999985456467,5.333599969744682,5.182399973273277,5.200000107288361,0.00390625,21504,2.154629657708771,0.36018519809360566
swiglu,1,3584,torch.float16,liger,forward_backward,5,7.633600011467934,7.757440209388733,7.599999755620956,7.652800157666206,0.00390625,21504,2.9341857410727066,0.43743451180645593
swiglu,1,3584,torch.float16,tilelang,forward,5,1.8719999119639397,2.0340799912810326,1.8543999642133713,1.8799999728798866,0.0,7168,5.966667008284293,0.9974359772912501
swiglu,1,3584,torch.float16,tilelang,forward_backward,5,3.348800167441368,3.506560046225786,3.3344000577926636,3.3663999289274216,0.0,21504,6.688485184774412,0.9971332797960079
swiglu,1,3584,torch.float16,triton,forward,5,1.8608000129461288,2.1119999885559078,1.8239999189972878,1.896000001579523,0.0,7168,6.002579555307488,1.0034394070766501
swiglu,1,3584,torch.float16,triton,forward_backward,5,3.303999826312065,3.4040000103414054,3.2928001135587692,3.319999948143959,0.0,21504,6.779177204649803,1.0106538347096274
swiglu,1,5120,torch.bfloat16,compile,forward,5,1.8928000703454018,2.058559991419315,1.8848000094294548,1.8944000825285912,0.0,10240,5.698224730372579,1.0
swiglu,1,5120,torch.bfloat16,compile,forward_backward,5,3.3983999863266945,3.534239884465933,3.3936001360416412,3.4015998244285583,0.0,30720,6.290489662905841,1.0
swiglu,1,5120,torch.bfloat16,eager,forward,5,10.785600170493126,10.916800014674664,10.768000036478043,10.804800316691399,0.0,92160,1.0,0.17549325400765914
swiglu,1,5120,torch.bfloat16,eager,forward_backward,5,21.377599984407425,21.55120052397251,21.320000290870667,21.406400203704834,0.0,133120,1.0,0.15897013644213795
swiglu,1,5120,torch.bfloat16,liger,forward,5,5.756799876689911,5.879839863628149,5.7231999933719635,5.772799998521805,0.015625,30720,1.8735409257781448,0.3287937935813288
swiglu,1,5120,torch.bfloat16,liger,forward_backward,5,8.97119976580143,9.174880161881447,8.951999992132187,9.198400005698204,0.015625,30720,2.3829142748442282,0.3788122074019052
swiglu,1,5120,torch.bfloat16,tilelang,forward,5,1.9104000180959702,2.1489599719643593,1.8880000337958336,2.0416000857949257,0.0,10240,5.64572867898251,0.9907872971190036
swiglu,1,5120,torch.bfloat16,tilelang,forward_backward,5,3.4400001168251038,3.56336010619998,3.42399999499321,3.4464001655578613,0.0,30720,6.214418389071905,0.9879069392192918
swiglu,1,5120,torch.bfloat16,triton,forward,5,1.8848000094294548,2.0185599569231267,1.8783999606966972,2.1440000273287296,0.0,10240,5.722410927702627,1.0042445144715213
swiglu,1,5120,torch.bfloat16,triton,forward_backward,5,3.3856000751256943,3.5168001241981983,3.3792000263929367,3.392000123858452,0.0,30720,6.314272067002408,1.0037806920241532
swiglu,1,5120,torch.float16,compile,forward,5,1.9023999571800232,2.0607999898493286,1.8624000251293182,2.123199962079525,0.0,10240,5.620689891507576,1.0
swiglu,1,5120,torch.float16,compile,forward_backward,5,3.392000123858452,3.52208012714982,3.3872000873088837,3.752000071108341,0.0,30720,6.246697895990821,1.0
swiglu,1,5120,torch.float16,eager,forward,5,10.6928002089262,10.844799876213074,10.683200135827065,10.923199728131294,0.0,92160,1.0,0.1779141029486295
swiglu,1,5120,torch.float16,eager,forward_backward,5,21.188800036907196,21.39552041888237,21.166399866342545,21.20320051908493,0.0,133120,1.0,0.16008457854858127
swiglu,1,5120,torch.float16,liger,forward,5,5.780800059437752,5.97631985321641,5.776000022888184,5.799999833106995,0.00390625,30720,1.8497093999072158,0.3290893886001401
swiglu,1,5120,torch.float16,liger,forward_backward,5,8.964799717068672,9.135679863393307,8.936000242829323,8.99519994854927,0.00390625,30720,2.3635553169765124,0.37836875679444343
swiglu,1,5120,torch.float16,tilelang,forward,5,1.9184000790119171,2.119039995595813,1.8848000094294548,2.119999937713146,0.0,10240,5.573811388932797,0.9916596532668333
swiglu,1,5120,torch.float16,tilelang,forward_backward,5,3.432000055909157,3.619519993662834,3.4256000071763992,3.4400001168251038,0.0,30720,6.173892684070531,0.9883450083336002
swiglu,1,5120,torch.float16,triton,forward,5,1.8783999606966972,2.013439955189824,1.8592000007629395,1.8991999328136444,0.0,10240,5.692504489278337,1.0127768297410016
swiglu,1,5120,torch.float16,triton,forward_backward,5,3.372799977660179,3.772320095449685,3.3535998314619064,3.388800099492073,0.0,30720,6.282258117069413,1.0056926430044608
swiglu,1,8960,torch.bfloat16,compile,forward,5,1.8944000825285912,2.1886399108916517,1.881599985063076,1.9071999937295914,0.0,17920,6.231418507852577,1.0
swiglu,1,8960,torch.bfloat16,compile,forward_backward,5,3.4432001411914825,3.757920060306787,3.4352000802755356,3.516799956560135,0.0,53760,6.845724820589498,1.0
swiglu,1,8960,torch.bfloat16,eager,forward,5,11.804799735546112,12.103679776191711,11.776000261306763,11.830399930477142,0.0,161280,1.0,0.16047710464958198
swiglu,1,8960,torch.bfloat16,eager,forward_backward,5,23.571200668811798,23.838560059666634,23.550400137901306,23.67040067911148,0.0,232960,1.0,0.14607656986041226
swiglu,1,8960,torch.bfloat16,liger,forward,5,6.647999957203865,6.790400296449661,6.619199737906456,6.691200286149979,0.03125,53760,1.7756919090762429,0.28495789631824425
swiglu,1,8960,torch.bfloat16,liger,forward_backward,5,10.745599865913391,10.900159887969494,10.740799829363823,10.764800012111664,0.03125,53760,2.1935676893742415,0.3204288438204195
swiglu,1,8960,torch.bfloat16,tilelang,forward,5,1.9279999658465385,2.080160034820437,1.9120000302791595,1.950399950146675,0.0,17920,6.122821548061028,0.9825726743189052
swiglu,1,8960,torch.bfloat16,tilelang,forward_backward,5,3.47680002450943,3.7153599411249156,3.4703999757766724,3.4800000488758087,0.0,53760,6.779567562887846,0.9903359747235712
swiglu,1,8960,torch.bfloat16,triton,forward,5,1.9023999571800232,2.0443200506269927,1.897599920630455,1.905599981546402,0.0,17920,6.205214466596537,0.9957948513291125
swiglu,1,8960,torch.bfloat16,triton,forward_backward,5,3.4016000106930733,3.585760109126568,3.3904001116752625,3.432000055909157,0.0,53760,6.9294451419081415,1.012229577365839
swiglu,1,8960,torch.float16,compile,forward,5,1.9791999831795692,2.11791998706758,1.953599974513054,2.0255999639630318,0.0,17920,5.847211147185954,1.0
swiglu,1,8960,torch.float16,compile,forward_backward,5,3.4912001341581345,3.667519949376583,3.465599939227104,3.4960001707077026,0.0,53760,6.688817375098155,1.0
swiglu,1,8960,torch.float16,eager,forward,5,11.57280020415783,11.758560128509998,11.555200070142746,11.696000024676323,0.0,161280,1.0,0.17102170159893457
swiglu,1,8960,torch.float16,eager,forward_backward,5,23.35200011730194,23.895200341939926,23.286400735378265,23.475200682878494,0.0,232960,1.0,0.14950325953327817
swiglu,1,8960,torch.float16,liger,forward,5,6.560000032186508,6.733280196785927,6.548799946904182,6.561600044369698,0.00390625,53760,1.7641463639292863,0.3017073130287598
swiglu,1,8960,torch.float16,liger,forward_backward,5,10.559999942779541,10.836640074849129,10.553599894046783,10.580800101161003,0.00390625,53760,2.2113636594542787,0.3306060751018528
swiglu,1,8960,torch.float16,tilelang,forward,5,1.9263999536633492,2.0569599978625774,1.9168000668287277,1.929599978029728,0.0,17920,6.00747533353619,1.0274086538549863
swiglu,1,8960,torch.float16,tilelang,forward_backward,5,3.441600129008293,3.6729599907994266,3.4304000437259674,3.566399961709976,0.0,53760,6.785215958261509,1.0144119023973113
swiglu,1,8960,torch.float16,triton,forward,5,1.9071999937295914,2.1723200287669893,1.8912000581622124,2.044800017029047,0.0,17920,6.06795314713002,1.0377516724447862
swiglu,1,8960,torch.float16,triton,forward_backward,5,3.399999998509884,3.570719957351684,3.3904001116752625,3.4111998975276947,0.0,53760,6.868235331628355,1.026823569320065
swiglu,1,18944,torch.bfloat16,compile,forward,5,2.022399939596653,2.2625600360333915,1.9936000928282738,2.1056000143289566,0.0,37888,5.771361037908938,1.0
swiglu,1,18944,torch.bfloat16,compile,forward_backward,5,3.6320000886917114,3.76400014385581,3.6272000521421432,3.6607999354600906,0.0,113664,6.380176122530867,1.0
swiglu,1,18944,torch.bfloat16,eager,forward,5,11.672000214457512,12.150400057435036,11.64960004389286,11.796799674630165,0.0,340992,1.0,0.17326935421844913
swiglu,1,18944,torch.bfloat16,eager,forward_backward,5,23.17280024290085,23.390239626169205,23.156800121068954,23.294399678707123,0.0,492544,1.0,0.15673548516452604
swiglu,1,18944,torch.bfloat16,liger,forward,5,8.044800162315369,8.301920220255852,8.030400052666664,8.179199695587158,0.03125,113664,1.450875096827539,0.25139219107893757
swiglu,1,18944,torch.bfloat16,liger,forward_backward,5,14.265599846839905,14.533599987626076,14.254400134086609,14.368000626564026,0.03125,113664,1.6243831659160168,0.2545984836029357
swiglu,1,18944,torch.bfloat16,tilelang,forward,5,2.0320000126957893,2.293119961395859,2.019199915230274,2.1455999463796616,0.0,37888,5.744094557840402,0.9952755546067147
swiglu,1,18944,torch.bfloat16,tilelang,forward_backward,5,3.691200166940689,4.038400053977965,3.675200045108795,3.6959998309612274,0.0,113664,6.277849803552307,0.9839618347497954
swiglu,1,18944,torch.bfloat16,triton,forward,5,2.0047999918460846,2.1091199200600386,1.9791999831795692,2.1455999463796616,0.0,37888,5.822027265527648,1.008778904540179
swiglu,1,18944,torch.bfloat16,triton,forward_backward,5,3.6191999912261963,3.7625601328909397,3.606399893760681,3.742399998009205,0.0,113664,6.40274101985998,1.0035367201305663
swiglu,1,18944,torch.float16,compile,forward,5,2.0527999848127365,2.242879988625645,2.0479999482631683,2.08320003002882,3.0517578125e-05,37888,5.667186286111661,1.0
swiglu,1,18944,torch.float16,compile,forward_backward,5,3.665599972009659,3.8097600825130935,3.66239994764328,3.6768000572919846,3.0517578125e-05,113664,6.248799717879584,1.0
swiglu,1,18944,torch.float16,eager,forward,5,11.633599922060966,11.915520094335077,11.503999680280685,11.744000017642975,0.0,340992,1.0,0.17645440779856816
swiglu,1,18944,torch.float16,eager,forward_backward,5,22.90560007095337,23.08144025504589,22.90239930152893,22.991999983787537,0.0,492544,1.0,0.1600307331244298
swiglu,1,18944,torch.float16,liger,forward,5,8.111999928951263,8.578080087900162,8.102399855852127,8.235200121998787,0.00390625,113664,1.4341222909212947,0.253057199555243
swiglu,1,18944,torch.float16,liger,forward_backward,5,14.403200149536133,14.646720439195633,14.393599331378937,14.593599736690521,0.00390625,113664,1.590313252134531,0.2544989956365851
swiglu,1,18944,torch.float16,tilelang,forward,5,2.0287999883294106,2.150720050558448,2.001599967479706,2.0320000126957893,0.0,37888,5.734227123907126,1.0118296513315186
swiglu,1,18944,torch.float16,tilelang,forward_backward,5,3.654399886727333,3.8232000544667244,3.6431999877095222,3.7407999858260155,0.0,113664,6.267951176921223,1.0030648220308358
swiglu,1,18944,torch.float16,triton,forward,5,2.0080000162124634,2.1628799382597204,1.9807999953627586,2.0160000771284103,3.0517578125e-05,37888,5.793625412416348,1.022310741154662
swiglu,1,18944,torch.float16,triton,forward_backward,5,3.598399832844734,3.7395201250910755,3.569599986076355,3.6127999424934387,3.0517578125e-05,113664,6.365496091312684,1.018675006193461
swiglu,8,1536,torch.bfloat16,compile,forward,5,2.027199976146221,2.1580799389630556,2.0128000527620316,2.1423999220132828,0.0,24576,5.445935281349741,1.0
swiglu,8,1536,torch.bfloat16,compile,forward_backward,5,3.5472000017762184,3.749759998172521,3.5360001027584076,3.7567999213933945,0.0,73728,6.14659456303165,1.0
swiglu,8,1536,torch.bfloat16,eager,forward,5,11.03999987244606,11.197279915213585,11.035199835896492,11.134399846196175,0.0,221184,1.0,0.18362318836667413
swiglu,8,1536,torch.bfloat16,eager,forward_backward,5,21.803200244903564,22.115999534726143,21.78400009870529,21.875200420618057,0.0,319488,1.0,0.16269171323165582
swiglu,8,1536,torch.bfloat16,liger,forward,5,5.020799860358238,5.1499200612306595,5.004800111055374,5.027199909090996,0.03125,73728,2.1988528082173637,0.4037603633938874
swiglu,8,1536,torch.bfloat16,liger,forward_backward,5,6.804799661040306,7.385759949684142,6.784000247716904,7.049600034952164,0.03125,73728,3.2040914253117525,0.521279123334827
swiglu,8,1536,torch.bfloat16,tilelang,forward,5,1.9231999292969704,2.0600000023841853,1.9007999449968338,1.9328000023961067,0.0,24576,5.740432757025815,1.0540765654495776
swiglu,8,1536,torch.bfloat16,tilelang,forward_backward,5,3.484800085425377,3.6784000322222705,3.465599939227104,3.590400144457817,0.0,73728,6.256657400833978,1.0179063116451985
swiglu,8,1536,torch.bfloat16,triton,forward,5,1.9007999449968338,2.013280037790537,1.8848000094294548,1.9088000059127808,0.0,24576,5.808080909042982,1.0664983348100834
swiglu,8,1536,torch.bfloat16,triton,forward_backward,5,3.4272000193595886,3.653120044618845,3.4175999462604523,3.55679988861084,0.0,73728,6.361811426745306,1.0350140002739183
swiglu,8,1536,torch.float16,compile,forward,5,1.9200000911951065,2.035039933398366,1.8944000825285912,1.943999994546175,3.0517578125e-05,24576,5.686666235929996,1.0
swiglu,8,1536,torch.float16,compile,forward_backward,5,3.4384001046419144,3.5857599042356014,3.428800031542778,3.447999991476536,3.0517578125e-05,73728,6.271753981766837,1.0
swiglu,8,1536,torch.float16,eager,forward,5,10.918399691581726,11.36543996632099,10.902400314807892,10.926399752497673,0.0,221184,1.0,0.1758499547031109
swiglu,8,1536,torch.float16,eager,forward_backward,5,21.564799547195435,21.76159955561161,21.559999883174896,21.583999693393707,0.0,319488,1.0,0.15944502971691607
swiglu,8,1536,torch.float16,liger,forward,5,5.017599835991859,5.162559989839792,5.008000135421753,5.265599861741066,0.00390625,73728,2.176020417822622,0.3826530919071525
swiglu,8,1536,torch.float16,liger,forward_backward,5,6.822399795055389,6.986879892647266,6.7872002720832825,6.8512000143527985,0.00390625,73728,3.1608818297081864,0.5039868972694819
swiglu,8,1536,torch.float16,tilelang,forward,5,1.9360000267624855,2.1630400419235225,1.9216000102460384,1.9648000597953796,0.0,24576,5.639669184220125,0.9917355705856393
swiglu,8,1536,torch.float16,tilelang,forward_backward,5,3.460799902677536,3.59696015715599,3.4495998173952103,3.553599864244461,0.0,73728,6.23116046972588,0.9935275662663157
swiglu,8,1536,torch.float16,triton,forward,5,1.913600042462349,2.240479970350861,1.8880000337958336,1.9247999414801598,3.0517578125e-05,24576,5.70568533094948,1.0033445069976703
swiglu,8,1536,torch.float16,triton,forward_backward,5,3.4304000437259674,3.6307200416922565,3.412799909710884,3.4400001168251038,3.0517578125e-05,73728,6.286380384887293,1.0023321072801927
swiglu,8,3584,torch.bfloat16,compile,forward,5,2.0640000700950623,2.5510400626808383,2.0432000048458576,2.0735999569296837,0.0,57344,5.42945701007922,1.0
swiglu,8,3584,torch.bfloat16,compile,forward_backward,5,3.76800000667572,3.898400012403726,3.7615999579429626,3.7808001041412354,0.0,172032,5.90148624054935,1.0
swiglu,8,3584,torch.bfloat16,eager,forward,5,11.206399649381638,11.344960294663906,11.193600296974182,11.239999905228615,0.0,516096,1.0,0.18418048032125578
swiglu,8,3584,torch.bfloat16,eager,forward_backward,5,22.23680019378662,22.417120411992073,22.19040021300316,22.308800369501114,0.0,745472,1.0,0.16944884038345454
swiglu,8,3584,torch.bfloat16,liger,forward,5,5.446400120854378,5.679040029644966,5.44160008430481,5.577600002288818,0.03125,172032,2.0575792084155005,0.37896592690499614
swiglu,8,3584,torch.bfloat16,liger,forward_backward,5,8.089599758386612,8.264639936387539,8.084799721837044,8.102399855852127,0.03125,172032,2.748813397193525,0.465783242584947
swiglu,8,3584,torch.bfloat16,tilelang,forward,5,2.0719999447464943,2.1971199288964267,2.038400061428547,2.088000066578388,0.0,57344,5.408494183503814,0.9961390565324504
swiglu,8,3584,torch.bfloat16,tilelang,forward_backward,5,3.8208000361919403,4.255360160022974,3.7967998534440994,3.8863999769091606,0.0,172032,5.8199329939153985,0.9861808969283711
swiglu,8,3584,torch.bfloat16,triton,forward,5,2.0720000378787518,2.18079999089241,2.0447999238967896,2.0927999168634415,0.0,57344,5.408493940402818,0.9961390117579922
swiglu,8,3584,torch.bfloat16,triton,forward_backward,5,3.747199848294258,3.868960030376911,3.7455998361110687,3.7647999823093414,0.0,172032,5.934244527659477,1.0055508537637592
swiglu,8,3584,torch.float16,compile,forward,5,2.0576000213623047,2.197760017588734,2.0495999604463577,2.0608000457286835,0.0,57344,5.3856921044703485,1.0
swiglu,8,3584,torch.float16,compile,forward_backward,5,3.7599999457597733,3.920799847692251,3.7455998361110687,3.7647999823093414,0.0,172032,5.865532077969931,1.0
swiglu,8,3584,torch.float16,eager,forward,5,11.081600189208984,11.22816015034914,11.070400103926659,11.09280027449131,0.0,516096,1.0,0.18567715729051024
swiglu,8,3584,torch.float16,eager,forward_backward,5,22.05440029501915,22.243359833955765,22.043199837207794,22.065600007772446,0.0,745472,1.0,0.17048751702438927
