unix_ts,elapsed_s,utc_time,running_requests,waiting_requests,waiting_capacity,waiting_deferred,kv_cache_usage,preemptions_total,gpu_util_pct,fb_used_mb,power_w,gpu_temp_c,engine_up,dcgm_up
1788786711,973,2026-09-07 13:11:51+00:00,42.0,7.0,7.0,0.0,0.010540424889246891,0.0,100.0,74382.0,303.488,72.0,1.0,1.0
1788786712,974,2026-09-07 13:11:52+00:00,64.0,0.0,0.0,0.0,0.016292035843737396,0.0,100.0,74382.0,283.092,72.0,1.0,1.0
1788786713,975,2026-09-07 13:11:53+00:00,64.0,0.0,0.0,0.0,0.015247432541280692,0.0,98.0,74382.0,296.589,72.0,1.0,1.0
1788786714,976,2026-09-07 13:11:54+00:00,64.0,0.0,0.0,0.0,0.013995167136528375,0.0,100.0,74382.0,302.398,71.0,1.0,1.0
1788786715,977,2026-09-07 13:11:55+00:00,42.0,22.0,22.0,0.0,0.009149718082964164,0.0,100.0,74382.0,305.155,71.0,1.0,1.0
1788786716,978,2026-09-07 13:11:56+00:00,25.0,18.0,18.0,0.0,0.005694975835682681,0.0,100.0,74382.0,278.393,71.0,1.0,1.0
1788786717,979,2026-09-07 13:11:57+00:00,64.0,0.0,0.0,0.0,0.016531161900926294,0.0,100.0,74382.0,285.52,72.0,1.0,1.0
1788786718,980,2026-09-07 13:11:58+00:00,64.0,0.0,0.0,0.0,0.015310360451067262,0.0,98.0,74382.0,289.366,72.0,1.0,1.0
1788786719,981,2026-09-07 13:11:59+00:00,64.0,0.0,0.0,0.0,0.014259464357631924,0.0,100.0,74382.0,287.965,71.0,1.0,1.0
1788786720,982,2026-09-07 13:12:00+00:00,42.0,22.0,22.0,0.0,0.00904274063632704,0.0,100.0,74382.0,303.379,71.0,1.0,1.0
1788786721,983,2026-09-07 13:12:01+00:00,20.0,25.0,25.0,0.0,0.00414694925493353,0.0,100.0,74382.0,249.745,71.0,1.0,1.0
1788786722,984,2026-09-07 13:12:02+00:00,50.0,0.0,0.0,0.0,0.01308900523560208,0.0,100.0,74382.0,293.163,72.0,1.0,1.0
1788786723,985,2026-09-07 13:12:03+00:00,64.0,0.0,0.0,0.0,0.01549914418042686,0.0,100.0,74382.0,298.255,72.0,1.0,1.0
1788786724,986,2026-09-07 13:12:04+00:00,64.0,0.0,0.0,0.0,0.014272049939589193,0.0,97.0,74382.0,301.18,72.0,1.0,1.0
1788786725,987,2026-09-07 13:12:05+00:00,47.0,17.0,17.0,0.0,0.010156564639548948,0.0,100.0,74382.0,306.021,72.0,1.0,1.0
1788786726,988,2026-09-07 13:12:06+00:00,40.0,17.0,17.0,0.0,0.009269281111558558,0.0,100.0,74382.0,295.209,71.0,1.0,1.0
1788786727,989,2026-09-07 13:12:07+00:00,21.0,0.0,0.0,0.0,0.005575412807088176,0.0,100.0,74382.0,293.362,72.0,1.0,1.0
1788786728,990,2026-09-07 13:12:08+00:00,64.0,0.0,0.0,0.0,0.0161221304873137,0.0,96.0,74382.0,286.535,72.0,1.0,1.0
1788786729,991,2026-09-07 13:12:09+00:00,64.0,0.0,0.0,0.0,0.01462444623439385,0.0,100.0,74382.0,289.58,72.0,1.0,1.0
1788786730,992,2026-09-07 13:12:10+00:00,53.0,11.0,11.0,0.0,0.011635370519532784,0.0,100.0,74382.0,302.386,72.0,1.0,1.0
1788786731,993,2026-09-07 13:12:11+00:00,31.0,28.0,28.0,0.0,0.0065633809907370555,0.0,100.0,74382.0,302.107,71.0,1.0,1.0
1788786732,994,2026-09-07 13:12:12+00:00,25.0,0.0,0.0,0.0,0.006437525171163916,0.0,100.0,74382.0,283.324,72.0,1.0,1.0
1788786733,995,2026-09-07 13:12:13+00:00,64.0,0.0,0.0,0.0,0.016103252114377797,0.0,100.0,74382.0,289.895,72.0,1.0,1.0
1788786734,996,2026-09-07 13:12:14+00:00,64.0,0.0,0.0,0.0,0.014945378574305224,0.0,100.0,74382.0,299.44,72.0,1.0,1.0
1788786735,997,2026-09-07 13:12:15+00:00,60.0,4.0,4.0,0.0,0.01308900523560208,0.0,100.0,74382.0,302.473,72.0,1.0,1.0
1788786736,998,2026-09-07 13:12:16+00:00,38.0,26.0,26.0,0.0,0.008337948046717725,0.0,100.0,74382.0,304.269,72.0,1.0,1.0
1788786737,999,2026-09-07 13:12:17+00:00,24.0,9.0,9.0,0.0,0.005908930728956929,0.0,100.0,74382.0,271.009,71.0,1.0,1.0
1788786738,1000,2026-09-07 13:12:18+00:00,64.0,0.0,0.0,0.0,0.01646194120016109,0.0,100.0,74382.0,283.621,72.0,1.0,1.0
1788786739,1001,2026-09-07 13:12:19+00:00,64.0,0.0,0.0,0.0,0.015121576721707664,0.0,99.0,74382.0,304.427,73.0,1.0,1.0
1788786740,1002,2026-09-07 13:12:20+00:00,64.0,0.0,0.0,0.0,0.014058095046314945,0.0,100.0,74382.0,303.846,72.0,1.0,1.0
1788786741,1003,2026-09-07 13:12:21+00:00,44.0,20.0,20.0,0.0,0.009634262988320597,0.0,100.0,74382.0,296.266,71.0,1.0,1.0
1788786742,1004,2026-09-07 13:12:22+00:00,35.0,21.0,21.0,0.0,0.0082309706000806,0.0,100.0,74382.0,288.379,71.0,1.0,1.0
1788786743,1005,2026-09-07 13:12:23+00:00,63.0,0.0,0.0,0.0,0.016317207007652046,0.0,100.0,74382.0,291.849,72.0,1.0,1.0
1788786744,1006,2026-09-07 13:12:24+00:00,64.0,0.0,0.0,0.0,0.01568792790978657,0.0,100.0,74382.0,308.581,73.0,1.0,1.0
1788786745,1007,2026-09-07 13:12:25+00:00,64.0,0.0,0.0,0.0,0.014379027386226317,0.0,98.0,74382.0,295.999,73.0,1.0,1.0
1788786746,1008,2026-09-07 13:12:26+00:00,50.0,14.0,14.0,0.0,0.011012384212645943,0.0,100.0,74382.0,300.097,71.0,1.0,1.0
1788786747,1009,2026-09-07 13:12:27+00:00,28.0,36.0,36.0,0.0,0.005927809101892834,0.0,100.0,74382.0,289.464,71.0,1.0,1.0
1788786748,1010,2026-09-07 13:12:28+00:00,31.0,4.0,4.0,0.0,0.007752718485702803,0.0,100.0,74382.0,290.07,72.0,1.0,1.0
1788786749,1011,2026-09-07 13:12:29+00:00,64.0,0.0,0.0,0.0,0.016078080950463147,0.0,100.0,74382.0,282.687,72.0,1.0,1.0
1788786750,1012,2026-09-07 13:12:30+00:00,64.0,0.0,0.0,0.0,0.014939085783326589,0.0,98.0,74382.0,296.789,72.0,1.0,1.0
1788786751,1013,2026-09-07 13:12:31+00:00,61.0,3.0,3.0,0.0,0.013321838501812344,0.0,100.0,74382.0,300.711,71.0,1.0,1.0
1788786752,1014,2026-09-07 13:12:32+00:00,37.0,26.0,26.0,0.0,0.007960380587998417,0.0,100.0,74382.0,303.783,72.0,1.0,1.0
1788786753,1015,2026-09-07 13:12:33+00:00,9.0,8.0,8.0,0.0,0.0018563733387031434,0.0,100.0,74382.0,269.146,71.0,1.0,1.0
1788786754,1016,2026-09-07 13:12:34+00:00,64.0,0.0,0.0,0.0,0.01651228352799028,0.0,100.0,74382.0,293.319,72.0,1.0,1.0
1788786755,1017,2026-09-07 13:12:35+00:00,64.0,0.0,0.0,0.0,0.01495167136528397,0.0,98.0,74382.0,277.627,72.0,1.0,1.0
1788786756,1018,2026-09-07 13:12:36+00:00,63.0,1.0,1.0,0.0,0.01390077527184852,0.0,100.0,74382.0,303.859,72.0,1.0,1.0
1788786757,1019,2026-09-07 13:12:37+00:00,41.0,23.0,23.0,0.0,0.008828785743052792,0.0,99.0,74382.0,304.351,72.0,1.0,1.0
1788786758,1020,2026-09-07 13:12:38+00:00,13.0,8.0,8.0,0.0,0.0026555577929923135,0.0,100.0,74382.0,260.399,71.0,1.0,1.0
1788786759,1021,2026-09-07 13:12:39+00:00,64.0,0.0,0.0,0.0,0.016455648409182455,0.0,100.0,74382.0,280.447,72.0,1.0,1.0
1788786760,1022,2026-09-07 13:12:40+00:00,64.0,0.0,0.0,0.0,0.015291482078131247,0.0,96.0,74382.0,285.11,72.0,1.0,1.0
1788786761,1023,2026-09-07 13:12:41+00:00,64.0,0.0,0.0,0.0,0.013837847362062061,0.0,99.0,74382.0,302.97,72.0,1.0,1.0
1788786762,1024,2026-09-07 13:12:42+00:00,45.0,19.0,19.0,0.0,0.00980416834474429,0.0,99.0,74382.0,302.363,72.0,1.0,1.0
1788786763,1025,2026-09-07 13:12:43+00:00,33.0,23.0,23.0,0.0,0.007759011276681438,0.0,100.0,74382.0,293.928,71.0,1.0,1.0
1788786764,1026,2026-09-07 13:12:44+00:00,64.0,0.0,0.0,0.0,0.016820630285944382,0.0,100.0,74382.0,288.317,72.0,1.0,1.0
1788786765,1027,2026-09-07 13:12:45+00:00,64.0,0.0,0.0,0.0,0.015593536045106715,0.0,99.0,74382.0,311.527,73.0,1.0,1.0
1788786766,1028,2026-09-07 13:12:46+00:00,64.0,0.0,0.0,0.0,0.014523761578735361,0.0,100.0,74382.0,339.992,73.0,1.0,1.0
1788786767,1029,2026-09-07 13:12:47+00:00,53.0,11.0,11.0,0.0,0.011270388642770857,0.0,100.0,74382.0,304.731,72.0,1.0,1.0
1788786768,1030,2026-09-07 13:12:48+00:00,28.0,35.0,35.0,0.0,0.005940394683850214,0.0,100.0,74382.0,308.584,72.0,1.0,1.0
1788786769,1031,2026-09-07 13:12:49+00:00,27.0,0.0,0.0,0.0,0.0070227547321788375,0.0,100.0,74382.0,303.081,73.0,1.0,1.0
1788786770,1032,2026-09-07 13:12:50+00:00,64.0,0.0,0.0,0.0,0.016052909786548497,0.0,100.0,74382.0,301.323,72.0,1.0,1.0
1788786771,1033,2026-09-07 13:12:51+00:00,64.0,0.0,0.0,0.0,0.014976842529198509,0.0,98.0,74382.0,301.765,72.0,1.0,1.0
1788786772,1034,2026-09-07 13:12:52+00:00,59.0,5.0,5.0,0.0,0.012887635924285101,0.0,100.0,74382.0,303.861,72.0,1.0,1.0
1788786773,1035,2026-09-07 13:12:53+00:00,34.0,24.0,24.0,0.0,0.007198952879581166,0.0,100.0,74382.0,305.803,72.0,1.0,1.0
1788786774,1036,2026-09-07 13:12:54+00:00,35.0,7.0,7.0,0.0,0.008658880386629098,0.0,100.0,74382.0,271.349,71.0,1.0,1.0
1788786775,1037,2026-09-07 13:12:55+00:00,64.0,0.0,0.0,0.0,0.016443062827225186,0.0,100.0,74382.0,275.939,72.0,1.0,1.0
1788786776,1038,2026-09-07 13:12:56+00:00,64.0,0.0,0.0,0.0,0.015039770438985078,0.0,97.0,74382.0,282.699,72.0,1.0,1.0
1788786777,1039,2026-09-07 13:12:57+00:00,64.0,0.0,0.0,0.0,0.014095851792186864,0.0,100.0,74382.0,304.271,72.0,1.0,1.0
1788786778,1040,2026-09-07 13:12:58+00:00,44.0,20.0,20.0,0.0,0.009420308095046348,0.0,100.0,74382.0,300.62,71.0,1.0,1.0
1788786779,1041,2026-09-07 13:12:59+00:00,39.0,17.0,17.0,0.0,0.009483236004832918,0.0,100.0,74382.0,297.074,71.0,1.0,1.0
1788786780,1042,2026-09-07 13:13:00+00:00,64.0,0.0,0.0,0.0,0.016669603302456704,0.0,100.0,74382.0,287.116,72.0,1.0,1.0
1788786781,1043,2026-09-07 13:13:01+00:00,64.0,0.0,0.0,0.0,0.01558724325412808,0.0,98.0,74382.0,289.168,72.0,1.0,1.0
1788786782,1044,2026-09-07 13:13:02+00:00,64.0,0.0,0.0,0.0,0.014316099476439748,0.0,100.0,74382.0,299.796,72.0,1.0,1.0
1788786783,1045,2026-09-07 13:13:03+00:00,49.0,15.0,15.0,0.0,0.010408276278695117,0.0,100.0,74382.0,301.789,72.0,1.0,1.0
1788786784,1046,2026-09-07 13:13:04+00:00,26.0,37.0,37.0,0.0,0.005562827225130906,0.0,100.0,74382.0,300.236,72.0,1.0,1.0
1788786785,1047,2026-09-07 13:13:05+00:00,39.0,0.0,0.0,0.0,0.010376812323801832,0.0,100.0,74382.0,296.7,72.0,1.0,1.0
1788786786,1048,2026-09-07 13:13:06+00:00,64.0,0.0,0.0,0.0,0.01585154047523163,0.0,100.0,74382.0,285.102,72.0,1.0,1.0
1788786787,1049,2026-09-07 13:13:07+00:00,64.0,0.0,0.0,0.0,0.01468737414418042,0.0,99.0,74382.0,292.442,72.0,1.0,1.0
1788786788,1050,2026-09-07 13:13:08+00:00,57.0,7.0,7.0,0.0,0.01227723519935564,0.0,100.0,74382.0,305.136,72.0,1.0,1.0
1788786789,1051,2026-09-07 13:13:09+00:00,36.0,28.0,28.0,0.0,0.0076834977849375985,0.0,100.0,74382.0,298.535,71.0,1.0,1.0
1788786790,1052,2026-09-07 13:13:10+00:00,52.0,4.0,4.0,0.0,0.012950563834071671,0.0,100.0,74382.0,250.553,71.0,1.0,1.0
1788786791,1053,2026-09-07 13:13:11+00:00,64.0,0.0,0.0,0.0,0.01629832863471603,0.0,100.0,74382.0,281.52,72.0,1.0,1.0
1788786792,1054,2026-09-07 13:13:12+00:00,64.0,0.0,0.0,0.0,0.015234846959323423,0.0,99.0,74382.0,294.281,72.0,1.0,1.0
1788786793,1055,2026-09-07 13:13:13+00:00,64.0,0.0,0.0,0.0,0.014234293193717273,0.0,100.0,74382.0,288.697,71.0,1.0,1.0
1788786794,1056,2026-09-07 13:13:14+00:00,44.0,20.0,20.0,0.0,0.009590213451470042,0.0,100.0,74382.0,308.087,72.0,1.0,1.0
1788786795,1057,2026-09-07 13:13:15+00:00,19.0,25.0,25.0,0.0,0.004203584373741465,0.0,100.0,74382.0,260.178,71.0,1.0,1.0
1788786796,1058,2026-09-07 13:13:16+00:00,64.0,0.0,0.0,0.0,0.01670106725734999,0.0,100.0,74382.0,292.751,72.0,1.0,1.0
1788786797,1059,2026-09-07 13:13:17+00:00,64.0,0.0,0.0,0.0,0.01561241441804273,0.0,100.0,74382.0,300.253,72.0,1.0,1.0
1788786798,1060,2026-09-07 13:13:18+00:00,64.0,0.0,0.0,0.0,0.014397905759162333,0.0,97.0,74382.0,286.324,73.0,1.0,1.0
1788786799,1061,2026-09-07 13:13:19+00:00,48.0,16.0,16.0,0.0,0.010427154651631132,0.0,100.0,74382.0,303.866,72.0,1.0,1.0
1788786800,1062,2026-09-07 13:13:20+00:00,37.0,19.0,19.0,0.0,0.008413461538461564,0.0,100.0,74382.0,289.281,71.0,1.0,1.0
1788786801,1063,2026-09-07 13:13:21+00:00,26.0,0.0,0.0,0.0,0.006871727748691048,0.0,100.0,74382.0,289.644,72.0,1.0,1.0
1788786802,1064,2026-09-07 13:13:22+00:00,64.0,0.0,0.0,0.0,0.01583895489327425,0.0,100.0,74382.0,285.61,72.0,1.0,1.0
1788786803,1065,2026-09-07 13:13:23+00:00,64.0,0.0,0.0,0.0,0.014561518324607281,0.0,100.0,74382.0,306.794,72.0,1.0,1.0
1788786804,1066,2026-09-07 13:13:24+00:00,56.0,8.0,8.0,0.0,0.012044401933145377,0.0,100.0,74382.0,304.261,71.0,1.0,1.0
1788786805,1067,2026-09-07 13:13:25+00:00,31.0,32.0,32.0,0.0,0.006720700765203369,0.0,100.0,74382.0,306.013,72.0,1.0,1.0
1788786806,1068,2026-09-07 13:13:26+00:00,18.0,4.0,4.0,0.0,0.004386075312122428,0.0,100.0,74382.0,251.066,71.0,1.0,1.0
1788786807,1069,2026-09-07 13:13:27+00:00,64.0,0.0,0.0,0.0,0.016134716069271082,0.0,100.0,74382.0,285.07,72.0,1.0,1.0
1788786808,1070,2026-09-07 13:13:28+00:00,64.0,0.0,0.0,0.0,0.015140455094643568,0.0,99.0,74382.0,298.936,72.0,1.0,1.0
1788786809,1071,2026-09-07 13:13:29+00:00,64.0,0.0,0.0,0.0,0.013875604107933981,0.0,100.0,74382.0,305.209,71.0,1.0,1.0
1788786810,1072,2026-09-07 13:13:30+00:00,42.0,22.0,22.0,0.0,0.00899239830849774,0.0,100.0,74382.0,303.27,71.0,1.0,1.0
1788786811,1073,2026-09-07 13:13:31+00:00,28.0,26.0,26.0,0.0,0.006689236810310084,0.0,100.0,74382.0,254.472,71.0,1.0,1.0
1788786812,1074,2026-09-07 13:13:32+00:00,64.0,0.0,0.0,0.0,0.01663813934756342,0.0,100.0,74382.0,288.413,72.0,1.0,1.0
1788786813,1075,2026-09-07 13:13:33+00:00,64.0,0.0,0.0,0.0,0.015423630688683021,0.0,98.0,74382.0,303.133,72.0,1.0,1.0
1788786814,1076,2026-09-07 13:13:34+00:00,64.0,0.0,0.0,0.0,0.014454540877970157,0.0,100.0,74382.0,353.202,72.0,1.0,1.0
1788786815,1077,2026-09-07 13:13:35+00:00,49.0,15.0,15.0,0.0,0.0106788662907773,0.0,100.0,74382.0,303.849,71.0,1.0,1.0
1788786816,1078,2026-09-07 13:13:36+00:00,23.0,36.0,36.0,0.0,0.00493354812726543,0.0,100.0,74382.0,288.776,71.0,1.0,1.0
1788786817,1079,2026-09-07 13:13:37+00:00,38.0,0.0,0.0,0.0,0.00990485300040278,0.0,100.0,74382.0,292.166,72.0,1.0,1.0
1788786818,1080,2026-09-07 13:13:38+00:00,64.0,0.0,0.0,0.0,0.015757148610551774,0.0,100.0,74382.0,282.017,72.0,1.0,1.0
1788786819,1081,2026-09-07 13:13:39+00:00,64.0,0.0,0.0,0.0,0.014643324607329866,0.0,98.0,74382.0,297.097,72.0,1.0,1.0
1788786820,1082,2026-09-07 13:13:40+00:00,57.0,7.0,7.0,0.0,0.01227723519935564,0.0,100.0,74382.0,305.115,71.0,1.0,1.0
1788786821,1083,2026-09-07 13:13:41+00:00,35.0,29.0,29.0,0.0,0.007438078936770065,0.0,100.0,74382.0,302.174,71.0,1.0,1.0
1788786822,1084,2026-09-07 13:13:42+00:00,26.0,3.0,3.0,0.0,0.006588552154651595,0.0,100.0,74382.0,303.191,71.0,1.0,1.0
1788786823,1085,2026-09-07 13:13:43+00:00,64.0,0.0,0.0,0.0,0.016329792589609315,0.0,100.0,74382.0,288.409,72.0,1.0,1.0
1788786824,1086,2026-09-07 13:13:44+00:00,64.0,0.0,0.0,0.0,0.015134162303664933,0.0,97.0,74382.0,303.941,72.0,1.0,1.0
1788786825,1087,2026-09-07 13:13:45+00:00,63.0,1.0,1.0,0.0,0.013667942005638367,0.0,100.0,74382.0,339.834,72.0,1.0,1.0
1788786826,1088,2026-09-07 13:13:46+00:00,41.0,23.0,23.0,0.0,0.008822492952074157,0.0,100.0,74382.0,302.863,71.0,1.0,1.0
1788786827,1089,2026-09-07 13:13:47+00:00,21.0,13.0,13.0,0.0,0.004631494160289962,0.0,100.0,74382.0,300.735,71.0,1.0,1.0
1788786828,1090,2026-09-07 13:13:48+00:00,64.0,0.0,0.0,0.0,0.01656262585581958,0.0,100.0,74382.0,294.227,72.0,1.0,1.0
1788786829,1091,2026-09-07 13:13:49+00:00,64.0,0.0,0.0,0.0,0.015354409987917816,0.0,99.0,74382.0,274.111,72.0,1.0,1.0
1788786830,1092,2026-09-07 13:13:50+00:00,64.0,0.0,0.0,0.0,0.014404198550140968,0.0,100.0,74382.0,295.794,72.0,1.0,1.0
1788786831,1093,2026-09-07 13:13:51+00:00,43.0,21.0,21.0,0.0,0.009382551349174428,0.0,100.0,74382.0,304.938,71.0,1.0,1.0
1788786832,1094,2026-09-07 13:13:52+00:00,33.0,24.0,24.0,0.0,0.007664619412001583,0.0,100.0,74382.0,305.343,71.0,1.0,1.0
1788786833,1095,2026-09-07 13:13:53+00:00,58.0,0.0,0.0,0.0,0.015234846959323423,0.0,100.0,74382.0,302.099,71.0,1.0,1.0
1788786834,1096,2026-09-07 13:13:54+00:00,64.0,0.0,0.0,0.0,0.01552431534434151,0.0,97.0,74382.0,280.809,72.0,1.0,1.0
1788786835,1097,2026-09-07 13:13:55+00:00,64.0,0.0,0.0,0.0,0.014360149013290413,0.0,100.0,74382.0,287.2,72.0,1.0,1.0
1788786836,1098,2026-09-07 13:13:56+00:00,52.0,12.0,12.0,0.0,0.011251510269834841,0.0,100.0,74382.0,303.87,71.0,1.0,1.0
1788786837,1099,2026-09-07 13:13:57+00:00,34.0,23.0,23.0,0.0,0.007746425694724168,0.0,100.0,74382.0,304.846,71.0,1.0,1.0
1788786838,1100,2026-09-07 13:13:58+00:00,35.0,0.0,0.0,0.0,0.00914342529198553,0.0,100.0,74382.0,275.478,71.0,1.0,1.0
1788786839,1101,2026-09-07 13:13:59+00:00,64.0,0.0,0.0,0.0,0.015939639548932738,0.0,100.0,74382.0,288.354,72.0,1.0,1.0
1788786840,1102,2026-09-07 13:14:00+00:00,64.0,0.0,0.0,0.0,0.014895036246476034,0.0,97.0,74382.0,295.161,72.0,1.0,1.0
1788786841,1103,2026-09-07 13:14:01+00:00,61.0,3.0,3.0,0.0,0.013485451067257404,0.0,100.0,74382.0,312.952,72.0,1.0,1.0
1788786842,1104,2026-09-07 13:14:02+00:00,40.0,24.0,24.0,0.0,0.008558195730970608,0.0,100.0,74382.0,301.782,71.0,1.0,1.0
1788786843,1105,2026-09-07 13:14:03+00:00,36.0,10.0,10.0,0.0,0.008640002013693082,0.0,100.0,74382.0,303.534,71.0,1.0,1.0
1788786844,1106,2026-09-07 13:14:04+00:00,64.0,0.0,0.0,0.0,0.01648711236407574,0.0,100.0,74382.0,289.137,72.0,1.0,1.0
1788786845,1107,2026-09-07 13:14:05+00:00,64.0,0.0,0.0,0.0,0.015442509061619036,0.0,100.0,74382.0,289.958,72.0,1.0,1.0
1788786846,1108,2026-09-07 13:14:06+00:00,64.0,0.0,0.0,0.0,0.01401404550946439,0.0,98.0,74382.0,380.192,72.0,1.0,1.0
1788786847,1109,2026-09-07 13:14:07+00:00,43.0,21.0,21.0,0.0,0.009225231574708004,0.0,99.0,74382.0,315.28,71.0,1.0,1.0
1788786848,1110,2026-09-07 13:14:08+00:00,17.0,8.0,8.0,0.0,0.0035805980668546233,0.0,100.0,74382.0,299.105,71.0,1.0,1.0
1788786849,1111,2026-09-07 13:14:09+00:00,64.0,0.0,0.0,0.0,0.016745116794200543,0.0,100.0,74382.0,295.988,72.0,1.0,1.0
1788786850,1112,2026-09-07 13:14:10+00:00,64.0,0.0,0.0,0.0,0.01552431534434151,0.0,100.0,74382.0,282.169,72.0,1.0,1.0
1788786851,1113,2026-09-07 13:14:11+00:00,64.0,0.0,0.0,0.0,0.014146194120016164,0.0,98.0,74382.0,278.448,72.0,1.0,1.0
1788786852,1114,2026-09-07 13:14:12+00:00,49.0,15.0,15.0,0.0,0.010452325815545671,0.0,100.0,74382.0,303.158,71.0,1.0,1.0
1788786853,1115,2026-09-07 13:14:13+00:00,20.0,17.0,17.0,0.0,0.004304269029399954,0.0,100.0,74382.0,301.292,71.0,1.0,1.0
1788786854,1116,2026-09-07 13:14:14+00:00,64.0,0.0,0.0,0.0,0.016839508658880398,0.0,100.0,74382.0,250.146,71.0,1.0,1.0
1788786855,1117,2026-09-07 13:14:15+00:00,64.0,0.0,0.0,0.0,0.015492851389448226,0.0,92.0,74382.0,302.69,72.0,1.0,1.0
1788786856,1118,2026-09-07 13:14:16+00:00,64.0,0.0,0.0,0.0,0.014309806685461113,0.0,98.0,74382.0,299.027,72.0,1.0,1.0
1788786857,1119,2026-09-07 13:14:17+00:00,46.0,18.0,18.0,0.0,0.009835632299637576,0.0,99.0,74382.0,302.754,71.0,1.0,1.0
1788786858,1120,2026-09-07 13:14:18+00:00,16.0,25.0,25.0,0.0,0.00329742247281517,0.0,100.0,74382.0,299.815,71.0,1.0,1.0
1788786859,1121,2026-09-07 13:14:19+00:00,64.0,0.0,0.0,0.0,0.016644432138542054,0.0,100.0,74382.0,296.894,72.0,1.0,1.0
1788786860,1122,2026-09-07 13:14:20+00:00,64.0,0.0,0.0,0.0,0.015373288360853832,0.0,93.0,74382.0,276.933,72.0,1.0,1.0
1788786861,1123,2026-09-07 13:14:21+00:00,64.0,0.0,0.0,0.0,0.014215414820781258,0.0,100.0,74382.0,306.633,72.0,1.0,1.0
1788786862,1124,2026-09-07 13:14:22+00:00,45.0,19.0,19.0,0.0,0.009665726943213881,0.0,98.0,74382.0,303.066,71.0,1.0,1.0
1788786863,1125,2026-09-07 13:14:23+00:00,20.0,34.0,34.0,0.0,0.004285390656463939,0.0,100.0,74382.0,303.1,71.0,1.0,1.0
1788786864,1126,2026-09-07 13:14:24+00:00,64.0,0.0,0.0,0.0,0.016820630285944382,0.0,100.0,74382.0,286.722,71.0,1.0,1.0
1788786865,1127,2026-09-07 13:14:25+00:00,64.0,0.0,0.0,0.0,0.015518022553362876,0.0,100.0,74382.0,272.126,72.0,1.0,1.0
1788786866,1128,2026-09-07 13:14:26+00:00,64.0,0.0,0.0,0.0,0.014574103906564662,0.0,100.0,74382.0,302.974,72.0,1.0,1.0
1788786867,1129,2026-09-07 13:14:27+00:00,44.0,20.0,20.0,0.0,0.009634262988320597,0.0,100.0,74382.0,303.271,71.0,1.0,1.0
1788786868,1130,2026-09-07 13:14:28+00:00,21.0,10.0,10.0,0.0,0.004757349979863101,0.0,99.0,74382.0,294.196,71.0,1.0,1.0
1788786869,1131,2026-09-07 13:14:29+00:00,64.0,0.0,0.0,0.0,0.016789166331051097,0.0,100.0,74382.0,258.47,71.0,1.0,1.0
1788786870,1132,2026-09-07 13:14:30+00:00,64.0,0.0,0.0,0.0,0.015385873942811101,0.0,98.0,74382.0,300.25,72.0,1.0,1.0
1788786871,1133,2026-09-07 13:14:31+00:00,64.0,0.0,0.0,0.0,0.014146194120016164,0.0,99.0,74382.0,358.971,72.0,1.0,1.0
1788786872,1134,2026-09-07 13:14:32+00:00,43.0,21.0,21.0,0.0,0.009187474828836084,0.0,98.0,74382.0,303.064,71.0,1.0,1.0
1788786873,1135,2026-09-07 13:14:33+00:00,31.0,24.0,24.0,0.0,0.0073373942811115755,0.0,100.0,74382.0,316.972,71.0,1.0,1.0
1788786874,1136,2026-09-07 13:14:34+00:00,64.0,0.0,0.0,0.0,0.016852094240837667,0.0,100.0,74382.0,295.795,72.0,1.0,1.0
1788786875,1137,2026-09-07 13:14:35+00:00,64.0,0.0,0.0,0.0,0.015304067660088627,0.0,100.0,74382.0,294.399,72.0,1.0,1.0
1788786876,1138,2026-09-07 13:14:36+00:00,64.0,0.0,0.0,0.0,0.014121022956101514,0.0,94.0,74382.0,313.305,72.0,1.0,1.0
1788786877,1139,2026-09-07 13:14:37+00:00,43.0,21.0,21.0,0.0,0.009174889246878815,0.0,99.0,74382.0,303.276,71.0,1.0,1.0
1788786878,1140,2026-09-07 13:14:38+00:00,24.0,30.0,30.0,0.0,0.005178966975432964,0.0,100.0,74382.0,286.137,71.0,1.0,1.0
1788786879,1141,2026-09-07 13:14:39+00:00,64.0,0.0,0.0,0.0,0.016782873540072463,0.0,100.0,74382.0,251.794,71.0,1.0,1.0
1788786880,1142,2026-09-07 13:14:40+00:00,64.0,0.0,0.0,0.0,0.015392166733789736,0.0,97.0,74382.0,278.7,72.0,1.0,1.0
1788786881,1143,2026-09-07 13:14:41+00:00,64.0,0.0,0.0,0.0,0.014209122029802623,0.0,98.0,74382.0,287.897,72.0,1.0,1.0
1788786882,1144,2026-09-07 13:14:42+00:00,47.0,17.0,17.0,0.0,0.01001812323801854,0.0,100.0,74382.0,304.244,71.0,1.0,1.0
1788786883,1145,2026-09-07 13:14:43+00:00,15.0,9.0,9.0,0.0,0.003096053161498191,0.0,100.0,74382.0,293.733,71.0,1.0,1.0
1788786884,1146,2026-09-07 13:14:44+00:00,64.0,0.0,0.0,0.0,0.01647452678211836,0.0,100.0,74382.0,296.373,71.0,1.0,1.0
1788786885,1147,2026-09-07 13:14:45+00:00,64.0,0.0,0.0,0.0,0.015373288360853832,0.0,92.0,74382.0,290.655,72.0,1.0,1.0
1788786886,1148,2026-09-07 13:14:46+00:00,64.0,0.0,0.0,0.0,0.014171365283930704,0.0,99.0,74382.0,335.575,72.0,1.0,1.0
